标题,标题链接,查看数,参与数,需求价格,状态,需求方,需求文本,发布时间,完成时间,任务编号,交易价格,工作周期,设计师地点,设计师,字段1_link,详情标题,字段1,字段1_link1,设计师类型,设计师等级,设计师信用,交易总次数,交易总金额,详情标题1,字段2,服务1,价格1,服务2,价格2,服务3,价格3,服务4,价格4
【LOGO设计】环保生态链公司logo,https://task.epwk.com/628098/,3167人,42人,1000元以内,圆满完成,o5b22****3c22f,"环保生态链公司logo和VI设计寰链（上海）网络科技有限公司，LOGO设计经营介绍：厨余垃圾回收处理→生态有机农业→互联网线上及社区生鲜消费，打造一条产业闭环VI应用内容：设计LOGO。设计要求：1、大气、简洁、明快;2、有视觉冲击力，醒目易识别，突出全球化元素;3、能体现特色。4、附上创意说明。知识产权说明：1、所设计的作品为原创，为第一次发布，未侵犯他人的著作权，如有侵犯他人著作权，由设计者承担所有法律责任;2、中标的设计作品，我方支付设计制作费，即拥有该作品的知识产权，包括著作权,使用权和发布权等,有权对设计作品进行修改,组合和应用;设计者不得再向其他任何地方使用该设计作品;",2018.06.20,2018.07.02,任务编号：628098,"￥500,￥500,￥600,￥800,￥800,￥800,￥1000,￥500,￥1000","3天,3天,3天,3天,3天,5天,7天,3天,7天","内蒙古自治区-呼和浩特市-土默特左旗,上海市-市辖区,上海市-市辖区-徐汇区,重庆市-市辖区-九龙坡区,浙江省-杭州市-江干区,四川省-乐山市-市中区,辽宁省-大连市,广东省-广州市,安徽省-合肥市",蓝灵设计工作室,https://shop.epwk.com/3gd2mymewner/,,,,,,,,,,,,,,,,,,
【VI设计】餐饮品牌一套vi设计,https://task.epwk.com/627912/,2215人,9人,1000-3000元,圆满完成,o5b29fc14855cb,设计餐饮品牌vi设计，打包带，打包盒，广告宣传，餐品图片，工作服，工作帽，筷子套，餐巾盒，加盟合同，餐品图片色泽等等,2018.06.20,2018.08.06,任务编号：627912,"￥2100,￥3000,￥3000,￥2000,￥2000","15天,3天,10天,15天,7天","河北省-石家庄市,四川省-成都市,山东省-烟台市,山西省-太原市,河北省-廊坊市",立欧高端设计服务机构,https://shop.epwk.com/4rn8qz466ngm/,立欧高端设计服务机构,出售服务,https://shop.epwk.com/4rn8qz466ngm/chushou/,企业,六品,40分,,,立欧高端设计服务机构,,创意包装/套装包装原创设计/礼盒设计/手提袋设计/碗装包装设计,"￥899
            /起",标签设计包装设计手提袋设计食品/酒水设计/茶/甜点/饮品创意包装设计,"￥1499
            /起",书籍装帧/书籍设计/书籍排版/出版物/书籍装帧设计排版设计出版书籍设计杂志刊物设计图书扉页封面设计,"￥20
            /起",原创画册设计/企业宣传册/形象宣传/高端画册/画册设计/产品画册/规章手册/招商画册/楼书设计/产品展示,"￥299
            /起"
【LOGO设计】教育服务平台LOGO设计,https://task.epwk.com/627631/,669人,2人,1000元以内,圆满完成,o5b2224e4b53f0,教育服务平台，设计一款logo能够实现商标注册,2018.06.19,2018.06.28,任务编号：627631,"￥800,￥100","3天,1天","江西省-南昌市,广东省-深圳市-龙岗区",虹烨创意设计有限公司,https://shop.epwk.com/78dljmoy95lx/,,,,,,,,,,,,,,,,,,
【LOGO设计】信息化LOGO设计,https://task.epwk.com/627638/,878人,1人,1000元以内,圆满完成,k8257****21,信息化LOGO设计，不注册商标，张先生,2018.06.19,2018.07.26,任务编号：627638,￥498,3天,广东省-惠州市,远扬文化,https://shop.epwk.com/j7n38z9925e1/,,,,,,,,,,,,,,,,,,
【LOGO设计】电商平台LOGO设计,https://task.epwk.com/627069/,1890人,8人,1000元以内,圆满完成,mf137****1944,平台主要做 互联网区块链 共享 板块的 要求 图纹体现，大方美观 寓意明显，项目名字的  《共享视界》共享 酒店 电影院  为主,2018.06.17,2018.07.02,任务编号：627069,"￥200,￥598,￥1000,￥900","3天,5天,3天,2天","河北省-廊坊市-文安县,山东省-莱芜市,山西省-晋中市-榆次区,湖北省-武汉市-江岸区",鸿欧创意,https://shop.epwk.com/rp5z4m1jxdx3/,,,,,,,,,,,,,,,,,,
【LOGO设计】品牌LOGO设计,https://task.epwk.com/627060/,557人,1人,1000元以内,圆满完成,o5b26****5be6c,主营：早餐餐饮logo设计请通过微信沟通，请勿致电，谢谢！,2018.06.17,2018.07.05,任务编号：627060,￥800,5天,江苏省-常州市-钟楼区,未完品牌设计工作室,https://shop.epwk.com/2j5jjyke75pz/,未完品牌设计工作室,出售服务,https://shop.epwk.com/2j5jjyke75pz/chushou/,工作室,五品,39分,,,未完品牌设计工作室,,LOGO标志 商标签名 VI设计,"￥500
            /件",产品包装 系列插画设计,"￥500
            /件",淘宝天猫店铺装修,"￥888
            /款",3D建模家装设计,"￥300
            /件"
【产品外观设计】车载蓝牙免提外观设计,https://task.epwk.com/626854/,4135人,10人,1000-3000元,圆满完成,豐景晟01,设计方向，按附件外观进行变换改良，最好能先画草图构思确认。1、有设计过类似蓝牙产品；2、有车载蓝牙设计经验优先。此案合作满意，将考虑更多项目合作。,2018.06.16,2018.07.24,任务编号：626854,"￥2000,￥3000,￥5000,￥3000,￥3000,￥3000,￥2000,￥2000,￥3000","7天,7天,10天,7天,7天,3天,7天,7天,10天","安徽省-合肥市,四川省-成都市-双流县,广东省-深圳市-宝安区,浙江省-杭州市-萧山区,广东省-佛山市,广东省-佛山市,安徽省-合肥市,浙江省-杭州市-西湖区,广东省-广州市",开塞尔工业设计有限公司,https://shop.epwk.com/0jnekkm3jnv3/,开塞尔工业设计有限公司,出售服务,https://shop.epwk.com/0jnekkm3jnv3/chushou/,企业,二品,44分,,,开塞尔工业设计有限公司,,mini投影机,2000,mini投影机,2000,锌合金数据线,1000,太阳能充电宝,1500
【产品外观设计】颈戴式蓝牙耳机外观设计,https://task.epwk.com/626706/,3810人,7人,3000-5000元,圆满完成,豐景晟01,附件外观供投标参考，必须有类似产品的设计经验，1、外观新颖不抄袭；2、有消噪耳机设计经验优先。3、本项目优先考虑深圳及周边设计投标，目的是可能要当面沟通。,2018.06.15,2018.11.14,任务编号：626706,"￥3000,￥3000,￥3000,￥3000,￥2000","7天,10天,5天,3天,7天","广东省-深圳市,广东省-深圳市,广东省-东莞市,广东省-佛山市,浙江省-杭州市-西湖区",深圳吉米工业设计公司,https://shop.epwk.com/78n966ywonkv/,深圳吉米工业设计公司,出售服务,https://shop.epwk.com/78n966ywonkv/chushou/,企业,四品,41分,,,深圳吉米工业设计公司,,无人机、遥控器设计,"￥1
            /件",喷漆枪外观设计,"￥1
            /件",多功能汽车安全锤,"￥1
            /件",TYPE-C拓展坞设计,"￥1
            /件"
【LOGO设计】食品行业logo设计,https://task.epwk.com/626233/,837人,1人,1000-3000元,圆满完成,m23159,先生  logo设计  需要注册商标，食品行业，要求简单大气，微信为本机,2018.06.14,2018.06.27,任务编号：626233,￥750,7天,广东省-广州市,克里视觉（广州）设计有限公司,https://shop.epwk.com/81n41zq6ynp6/,克里视觉（广州）设计有限公司,出售服务,https://shop.epwk.com/81n41zq6ynp6/chushou/,企业,一品,118分,,,克里视觉（广州）设计有限公司,,LOGO设计 商标优化 品牌商标全案 原创LOGO,"￥5500
            /起",产品包装策划设计 材质工艺建议 三维效果渲染,"￥15000
            /起",企业 品牌画册设计 宣传单张 折页,"￥560
            /张",产品开发设计 工业设计 产品建模渲染 产品材质工艺,"￥26800
            /款"
【宣传册设计】公司宣传册设计,https://task.epwk.com/625809/,1445人,1人,1000-3000元,圆满完成,vitorru,黄女士  成都  土地整理规划公司宣传册设计  ，公司现有素材比较少 主要宣传企业文化 业绩 团队展示  微信是手机号 要求成都当地,2018.06.13,2018.06.14,任务编号：625809,￥2400,2天,四川省-成都市,天赋智点-品牌设计,https://shop.epwk.com/v0n1x3j9057y/,天赋智点-品牌设计,出售服务,https://shop.epwk.com/v0n1x3j9057y/chushou/,企业,七品,39分,,,天赋智点-品牌设计,,排版设计,"￥60
            /页",商标设计,"￥3500
            /款",包装设计,"￥2000
            /款",画册设计,"￥200
            /页"
【LOGO设计】网店商标设计,https://task.epwk.com/625613/,703人,1人,1000元以内,圆满完成,k1218****64,李女士  广州   装饰品商标设计用于印在网店的一些产品上面 全英文字母大概十个左右，微信是手机号,2018.06.13,2018.06.19,任务编号：625613,￥300,2天,河南省-郑州市-中原区,意动品牌设计,https://shop.epwk.com/7lngqq4ledmr/,意动品牌设计,出售服务,https://shop.epwk.com/7lngqq4ledmr/chushou/,工作室,六品,27分,,,意动品牌设计,,,,,,,,,
【产品外观设计】小矿机器人平面效果图设计,https://task.epwk.com/625193/,2776人,4人,1000元以内,圆满完成,o5b1f378b89713,做一个平面效果图，要求如下，直接qq联系，需要先看稿件,2018.06.12,2020.01.08,任务编号：625193,"￥600,￥1000,￥28888","7天,5天,15天","辽宁省-大连市,湖北省-武汉市,广东省-佛山市",大连一果视觉传媒有限公司,https://shop.epwk.com/j7n38gxk25e1/,,,,,,,,,,,,,,,,,,
【店铺装修】淘宝店铺开通和装修,https://task.epwk.com/625148/,1010人,2人,1000-3000元,圆满完成,wulie53397,淘宝上开个店并装修，在淘宝或京东上，出售水果的。具体详谈、,2018.06.12,2018.06.19,任务编号：625148,"￥2000,￥1300","6天,7天","辽宁省-沈阳市,湖北省-黄石市-黄石港区",沈阳思广益广告有限公司,https://shop.epwk.com/qgdmj8mrydke/,沈阳思广益广告有限公司,出售服务,https://shop.epwk.com/qgdmj8mrydke/chushou/,企业,六品,40分,,,沈阳思广益广告有限公司,,网站设计,价格面议,海报、画册、宣传页设计,价格面议,包装设计,价格面议,VI设计,价格面议
【宣传册设计】宣传册设计,https://task.epwk.com/625123/,2185人,9人,1000元以内,圆满完成,o5a10f338344fb,宣传册设计我们经营的是纯农家大米希望可以上午12点前联系，其它时间要开会不方便,2018.06.12,2018.06.28,任务编号：625123,"￥300,￥500,￥500,￥2000,￥1000,￥500","2天,3天,3天,2天,10天,3天","湖北省-黄石市-黄石港区,浙江省-杭州市-萧山区,辽宁省-沈阳市,山东省-济南市,福建省-厦门市,湖北省-武汉市",鸿欧创意,https://shop.epwk.com/rp5z4m1jxdx3/,,,,,,,,,,,,,,,,,,
【LOGO设计】机械行业logo设计,https://task.epwk.com/624730/,783人,1人,1000-3000元,圆满完成,o5b1d00fb760b0,康先生，机械行业logo设计：公司叫北京中通诚信机电设备有限公司，主要从事研发设计水泵、机械密封等产品，提供了产品以及公司英文名称的图片，公司理念：追求卓越精密产品，诚信经营，想将机封产品外观和英文字母融为一体的Logo ，先出两个初稿，一个设计师自己理解的，一个按照雇主意思的,2018.06.11,2018.08.15,任务编号：624730,￥2500,7天,广东省-广州市,克里视觉（广州）设计有限公司,https://shop.epwk.com/81n41zq6ynp6/,克里视觉（广州）设计有限公司,出售服务,https://shop.epwk.com/81n41zq6ynp6/chushou/,企业,一品,118分,,,克里视觉（广州）设计有限公司,,LOGO设计 商标优化 品牌商标全案 原创LOGO,"￥5500
            /起",产品包装策划设计 材质工艺建议 三维效果渲染,"￥15000
            /起",企业 品牌画册设计 宣传单张 折页,"￥560
            /张",产品开发设计 工业设计 产品建模渲染 产品材质工艺,"￥26800
            /款"
【店铺装修】淘宝C店装修设计,https://task.epwk.com/624652/,2335人,16人,1000-3000元,圆满完成,易成微服,1.装修主页2.3个产品的详情页3.要求装修风格科技；不能完全仿别人，做出自己独立风格内容4.可以接受修改满意思为止,2018.06.11,2018.07.25,任务编号：624652,"￥1300,￥1000,￥1000,￥1000,￥100,￥1000,￥3000,￥1600,￥800","9天,5天,7天,3天,1天,5天,6天,10天,10天","上海市-市辖区,山东省-青岛市,广东省-深圳市-宝安区,广东省-佛山市,广东省-佛山市-禅城区,陕西省-西安市,辽宁省-沈阳市,山东省-济南市,上海市-市辖区",意匠创意,https://shop.epwk.com/z2nkz3vy2nqy/,意匠创意,出售服务,https://shop.epwk.com/z2nkz3vy2nqy/chushou/,企业,三品,40分,,,意匠创意,,VIS系统,价格面议,LOGO设计,价格面议,画册设计,价格面议,海报设计,价格面议
【LOGO设计】金佰德logo设计,https://task.epwk.com/624204/,485人,1人,1000元以内,圆满完成,o5b1b****65501,根据金佰德设计字体logo,2018.06.09,2018.06.20,任务编号：624204,￥800,3天,山东省-莱芜市-莱城区,新玥视觉设计,https://shop.epwk.com/qgdmj8m2qdke/,新玥视觉设计,出售服务,https://shop.epwk.com/qgdmj8m2qdke/chushou/,企业,五品,29分,,,新玥视觉设计,,工装设计,"￥600
            /次",家装、工装效果图设计,"￥600
            /次",微信公众号开发,"￥2000
            /次",网站开发,"￥2000
            /次"
【LOGO设计】娱乐行业logo设计,https://task.epwk.com/623041/,649人,1人,3000-5000元,圆满完成,k6084****62,娱乐KTVlogo设计：现代感，需要商标注册，预算直接沟通报价联系,2018.06.09,2018.06.21,任务编号：623041,￥3000,3天,陕西省-宝鸡市-渭滨区,云猫科技旗舰店,https://shop.epwk.com/0z5o49l4onjq/,,,,,,,,,,,,,,,,,,
【产品外观设计】仪器钣金外壳设计,https://task.epwk.com/623389/,3896人,12人,3000-5000元,圆满完成,zyjcumt,钣金外壳设计,2018.06.07,2018.07.20,任务编号：623389,"￥4500,￥500,￥1000,￥1000,￥1000,￥800,￥1000,￥1000,￥1000,￥1000","15天,1天,10天,1天,6天,7天,3天,8天,7天,15天","北京市-北京市-海淀区,广东省-佛山市-高明区,广东省-广州市,浙江省-杭州市-滨江区,河北省-石家庄市-桥东区,广东省-深圳市-宝安区,广东省-佛山市,广东省-深圳市,广东省-广州市,安徽省-合肥市",文创设计服务,https://shop.epwk.com/7lngq0ge6dmr/,文创设计服务,出售服务,https://shop.epwk.com/7lngq0ge6dmr/chushou/,工作室,四品,40分,,,文创设计服务,,海报设计展板排版画册设计易拉宝宣传册传单卡通动漫插画图片处理,"￥100
            /件",UI设计APP界面设计手机客户端UI界面设计psd素材网页设计服务,"￥200
            /件",工业设计产品外观设计结构设计犀牛建模3D建模渲染效果图,"￥200
            /件",工业设计 外观设计 结构设计 产品设计,"￥5000
            /起"
【LOGO设计】公司logo设计,https://task.epwk.com/623288/,619人,1人,1000元以内,圆满完成,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【包装设计】兰州雪顿生物乳业有限公司包装设计,https://task.epwk.com/621995/,1547人,1人,1万-2万元,圆满完成,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【LOGO设计】内衣品牌设计,https://task.epwk.com/622028/,846人,1人,1000-3000元,圆满完成,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【详情页设计】淘宝店铺简易装修详情图设计,https://task.epwk.com/622601/,1739人,4人,1000元以内,圆满完成,o56e661124d565,淘宝店铺简易装修详情图，寻长期美工外包合作。天猫专营店。。产品不多。风格简约。需求，店铺简易装修，1-2张海报大图设计。每周期1-2张首页大图应用。每月一至两款主力款详情/主图设计，代理品牌，厂家会提供PSD源图，美工进行套图应用。美工要求，风格简约现代。不喜重色彩。寻有内涵的美工外包，可长期合作。,2018.06.05,2018.06.20,任务编号：622601,"￥500,￥1000,￥1000","5天,3天,3天","山东省-青岛市,广东省-深圳市-宝安区,广东省-佛山市",利宏营销策划,https://shop.epwk.com/81n41zq1enp6/,利宏营销策划,出售服务,https://shop.epwk.com/81n41zq1enp6/chushou/,企业,一品,178分,总 3487 次中标，交易总金额,￥1073.48万,利宏营销策划,,二维Flash飞碟说逐帧手绘AE企业产品宣传广告MG动画制作,"￥300
            /起",创业商业计划书融资策划书招商项目路演可行性研究报告代写作撰写,"￥2000
            /起",动态logo设计海报名片公司企业标志产品商标品牌VI诊断升级,"￥100
            /起",微信代运营公众号文案原创微信文章写作公众号代运营微博文案撰写,"￥1500
            /起"
