标题,标题链接,查看数,参与数,价格,状态,当前网页URL,详情标题,字段1,字段2,字段3,原文件名,,,
app开发,https://task.epwk.com/692448/,45人,1人,"¥25,000",圆满完成,https://task.epwk.com/page1267.html?m=6&o=7,app开发,直接雇佣￥ 25000,￥ 25000,任务编号：692448,1196-1414.csv,,,
app开发一期,https://task.epwk.com/692450/,54人,1人,"¥10,000",圆满完成,https://task.epwk.com/page1267.html?m=6&o=7,app开发一期,直接雇佣￥ 10000,￥ 10000,任务编号：692450,1196-1414.csv,,,
【微信开发】直播平台开发,https://task.epwk.com/692463/,424人,1人,"¥50,000",圆满完成,https://task.epwk.com/page1267.html?m=6&o=7,直播平台开发,直接雇佣￥ 50000,￥ 50000,任务编号：692463,1196-1414.csv,,,
【微信开发】微信公众号开发定制小程序开发微官网积分拼团销商城模板系统,https://task.epwk.com/692465/,389人,1人,"¥3,000",圆满完成,https://task.epwk.com/page1267.html?m=6&o=7,微信公众号开发定制小程序开发微官网积分拼团销商城模板系统,直接雇佣￥ 3000,￥ 3000,任务编号：692465,1196-1414.csv,,,
【小程序开发】需要一个微信商城系统，加营销工具,https://task.epwk.com/692471/,138人,1人,"¥1,000",圆满完成,https://task.epwk.com/page1267.html?m=6&o=7,需要一个微信商城系统，加营销工具,直接雇佣￥ 1000,￥ 1000,任务编号：692471,1196-1414.csv,,,
【APP开发】网站及app及wap端开发三期,https://task.epwk.com/692477/,151人,1人,"¥13,000",圆满完成,https://task.epwk.com/page1267.html?m=6&o=7,网站及app及wap端开发三期,直接雇佣￥ 13000,￥ 13000,任务编号：692477,1196-1414.csv,,,
【产品推广】软文推广一期,https://task.epwk.com/692483/,313人,1人,"¥12,000",圆满完成,https://task.epwk.com/page1267.html?m=6&o=7,软文推广一期,直接雇佣￥ 12000,￥ 12000,任务编号：692483,1196-1414.csv,,,
【产品推广】线上渠道推广三期,https://task.epwk.com/692484/,512人,1人,"¥35,600",圆满完成,https://task.epwk.com/page1267.html?m=6&o=7,线上渠道推广三期,直接雇佣￥ 35600,￥ 35600,任务编号：692484,1196-1414.csv,,,
【宣传册设计】学校德育宣传册,https://task.epwk.com/692485/,583人,1人,"¥8,680",圆满完成,https://task.epwk.com/page1267.html?m=6&o=7,学校德育宣传册,直接雇佣￥ 8680,￥ 8680,任务编号：692485,1196-1414.csv,,,
【产品推广】线上渠道推广四期,https://task.epwk.com/692488/,372人,1人,"¥39,100",圆满完成,https://task.epwk.com/page1267.html?m=6&o=7,线上渠道推广四期,直接雇佣￥ 39100,￥ 39100,任务编号：692488,1196-1414.csv,,,
【产品推广】线上渠道推广尾款,https://task.epwk.com/692490/,489人,1人,"¥40,000",圆满完成,https://task.epwk.com/page1267.html?m=6&o=7,线上渠道推广尾款,直接雇佣￥ 40000,￥ 40000,任务编号：692490,1196-1414.csv,,,
【LOGO设计】日用品公司LOGO设计,https://task.epwk.com/692492/,387人,1人,"¥1,680",圆满完成,https://task.epwk.com/page1267.html?m=6&o=7,日用品公司LOGO设计,直接雇佣￥ 1680,￥ 1680,任务编号：692492,1196-1414.csv,,,
【APP开发】考勤APP开发,https://task.epwk.com/692495/,150人,1人,"¥50,000",圆满完成,https://task.epwk.com/page1267.html?m=6&o=7,考勤APP开发,直接雇佣￥ 50000,￥ 50000,任务编号：692495,1196-1414.csv,,,
【APP开发】修图APP开发,https://task.epwk.com/692496/,296人,1人,"¥50,000",圆满完成,https://task.epwk.com/page1267.html?m=6&o=7,修图APP开发,直接雇佣￥ 50000,￥ 50000,任务编号：692496,1196-1414.csv,,,
【APP开发】商城类APP开发,https://task.epwk.com/692499/,264人,1人,"¥25,000",圆满完成,https://task.epwk.com/page1267.html?m=6&o=7,商城类APP开发,直接雇佣￥ 25000,￥ 25000,任务编号：692499,1196-1414.csv,,,
【APP开发】小游戏APP开发,https://task.epwk.com/692506/,341人,1人,"¥50,000",圆满完成,https://task.epwk.com/page1267.html?m=6&o=7,小游戏APP开发,直接雇佣￥ 50000,￥ 50000,任务编号：692506,1196-1414.csv,,,
【APP开发】APP二次开发,https://task.epwk.com/692508/,120人,1人,"¥25,000",圆满完成,https://task.epwk.com/page1267.html?m=6&o=7,APP二次开发,直接雇佣￥ 25000,￥ 25000,任务编号：692508,1196-1414.csv,,,
【微信开发】微信商城系统开发,https://task.epwk.com/692516/,222人,1人,"¥50,000",圆满完成,https://task.epwk.com/page1267.html?m=6&o=7,微信商城系统开发,直接雇佣￥ 50000,￥ 50000,任务编号：692516,1196-1414.csv,,,
【微信开发】微信商城系统开发二期,https://task.epwk.com/692517/,154人,1人,"¥10,000",圆满完成,https://task.epwk.com/page1267.html?m=6&o=7,微信商城系统开发二期,直接雇佣￥ 10000,￥ 10000,任务编号：692517,1196-1414.csv,,,
【APP开发】教学网站及app开发,https://task.epwk.com/692518/,219人,1人,"¥50,000",圆满完成,https://task.epwk.com/page1266.html?m=6&o=7,教学网站及app开发,直接雇佣￥ 50000,￥ 50000,任务编号：692518,1196-1414.csv,,,
【APP开发】影视APP开发三期,https://task.epwk.com/692525/,203人,1人,"¥12,000",圆满完成,https://task.epwk.com/page1266.html?m=6&o=7,影视APP开发三期,直接雇佣￥ 12000,￥ 12000,任务编号：692525,1196-1414.csv,,,
金融软件开发3期,https://task.epwk.com/692530/,135人,1人,"¥20,000",圆满完成,https://task.epwk.com/page1266.html?m=6&o=7,金融软件开发3期,直接雇佣￥ 20000,￥ 20000,任务编号：692530,1196-1414.csv,,,
【APP开发】影视APP开发4期,https://task.epwk.com/692534/,109人,1人,"¥10,000",圆满完成,https://task.epwk.com/page1266.html?m=6&o=7,影视APP开发4期,直接雇佣￥ 10000,￥ 10000,任务编号：692534,1196-1414.csv,,,
APP定制开发,https://task.epwk.com/692535/,45人,1人,"¥50,000",圆满完成,https://task.epwk.com/page1266.html?m=6&o=7,APP定制开发,直接雇佣￥ 50000,￥ 50000,任务编号：692535,1196-1414.csv,,,
【小程序开发】tp5差旅模块编写,https://task.epwk.com/692569/,489人,1人,"¥5,000",圆满完成,https://task.epwk.com/page1266.html?m=6&o=7,tp5差旅模块编写,直接雇佣￥ 5000,￥ 5000,任务编号：692569,1196-1414.csv,,,
【财务管理系统】财务管理软件开发,https://task.epwk.com/692572/,1667人,1人,"¥50,000",圆满完成,https://task.epwk.com/page1266.html?m=6&o=7,财务管理软件开发,直接雇佣￥ 50000,￥ 50000,任务编号：692572,1196-1414.csv,,,
【微信开发】公众号注册/小程序注册/包支付通过,https://task.epwk.com/692586/,469人,1人,¥50,圆满完成,https://task.epwk.com/page1266.html?m=6&o=7,公众号注册/小程序注册/包支付通过,直接雇佣￥ 50,￥ 50,任务编号：692586,1196-1414.csv,,,
【包装设计】包装设计  资深设计  送包装打样,https://task.epwk.com/692604/,190人,1人,¥500,圆满完成,https://task.epwk.com/page1266.html?m=6&o=7,包装设计  资深设计  送包装打样,直接雇佣￥ 500,￥ 500,任务编号：692604,1196-1414.csv,,,
【微信推广】微信朋友圈转发，直发，公众号关注，点赞，阅读，微信群,https://task.epwk.com/692605/,297人,1人,¥100,圆满完成,https://task.epwk.com/page1266.html?m=6&o=7,微信朋友圈转发，直发，公众号关注，点赞，阅读，微信群,直接雇佣￥ 100,￥ 100,任务编号：692605,1196-1414.csv,,,
【包装设计】包装设计  资深设计  送包装打样,https://task.epwk.com/692615/,354人,1人,¥500,圆满完成,https://task.epwk.com/page1266.html?m=6&o=7,包装设计  资深设计  送包装打样,直接雇佣￥ 500,￥ 500,任务编号：692615,1196-1414.csv,,,
【VI设计】【原创】标准版vi设计套餐,https://task.epwk.com/692628/,521人,1人,"¥29,985",圆满完成,https://task.epwk.com/page1266.html?m=6&o=7,【原创】标准版vi设计套餐,直接雇佣￥ 29985,￥ 29985,任务编号：692628,1196-1414.csv,,,
网站开发,https://task.epwk.com/692654/,276人,1人,"¥2,600",圆满完成,https://task.epwk.com/page1266.html?m=6&o=7,网站开发,直接雇佣￥ 2600,￥ 2600,任务编号：692654,1196-1414.csv,,,
【项目策划】立项项目建议书,https://task.epwk.com/692669/,1175人,1人,"¥1,000",圆满完成,https://task.epwk.com/page1266.html?m=6&o=7,立项项目建议书,直接雇佣￥ 1000,￥ 1000,任务编号：692669,1196-1414.csv,,,
挂件胶类产品品牌设计,https://task.epwk.com/692687/,131人,1人,"¥37,650",圆满完成,https://task.epwk.com/page1266.html?m=6&o=7,挂件胶类产品品牌设计,直接雇佣￥ 37650,￥ 37650,任务编号：692687,1196-1414.csv,,,
【企业官网】开发单用户单语言商城,https://task.epwk.com/692706/,529人,1人,"¥2,000",圆满完成,https://task.epwk.com/page1266.html?m=6&o=7,开发单用户单语言商城,直接雇佣￥ 2000,￥ 2000,任务编号：692706,1196-1414.csv,,,
【企业官网】北京市京师社会工作事务所,https://task.epwk.com/692707/,542人,1人,"¥2,500",圆满完成,https://task.epwk.com/page1266.html?m=6&o=7,北京市京师社会工作事务所,直接雇佣￥ 2500,￥ 2500,任务编号：692707,1196-1414.csv,,,
【包装设计】包装盒,https://task.epwk.com/692743/,222人,1人,"¥1,200",圆满完成,https://task.epwk.com/page1266.html?m=6&o=7,包装盒,直接雇佣￥ 1200,￥ 1200,任务编号：692743,1196-1414.csv,,,
【VI设计】腻子粉品牌 logo及VI设计,https://task.epwk.com/692779/,340人,1人,"¥5,000",圆满完成,https://task.epwk.com/page1266.html?m=6&o=7,腻子粉品牌 logo及VI设计,直接雇佣￥ 5000,￥ 5000,任务编号：692779,1196-1414.csv,,,
【展示设计】餐牌设计,https://task.epwk.com/692780/,257人,1人,¥280,圆满完成,https://task.epwk.com/page1266.html?m=6&o=7,餐牌设计,直接雇佣￥ 280,￥ 280,任务编号：692780,1196-1414.csv,,,
【VI设计】VI设计,https://task.epwk.com/692782/,282人,1人,"¥24,000",圆满完成,https://task.epwk.com/page1266.html?m=6&o=7,VI设计,直接雇佣￥ 24000,￥ 24000,任务编号：692782,1196-1414.csv,,,
【礼品设计】欣沛园鸭脖的设计,https://task.epwk.com/692815/,650人,1人,¥600,圆满完成,https://task.epwk.com/page1266.html?m=6&o=7,欣沛园鸭脖的设计,直接雇佣￥ 600,￥ 600,任务编号：692815,1196-1414.csv,,,
【电商网站】跨境电商网站开发,https://task.epwk.com/692847/,407人,1人,"¥17,500",圆满完成,https://task.epwk.com/page1266.html?m=6&o=7,跨境电商网站开发,直接雇佣￥ 17500,￥ 17500,任务编号：692847,1196-1414.csv,,,
【APP开发】教育APP开发第一期,https://task.epwk.com/692850/,213人,1人,"¥50,000",圆满完成,https://task.epwk.com/page1266.html?m=6&o=7,教育APP开发第一期,直接雇佣￥ 50000,￥ 50000,任务编号：692850,1196-1414.csv,,,
【APP开发】教育APP开发第二期,https://task.epwk.com/692851/,322人,1人,"¥50,000",圆满完成,https://task.epwk.com/page1266.html?m=6&o=7,教育APP开发第二期,直接雇佣￥ 50000,￥ 50000,任务编号：692851,1196-1414.csv,,,
【APP开发】教育APP开发第三期,https://task.epwk.com/692852/,181人,1人,"¥50,000",圆满完成,https://task.epwk.com/page1266.html?m=6&o=7,教育APP开发第三期,直接雇佣￥ 50000,￥ 50000,任务编号：692852,1196-1414.csv,,,
【医疗健康】医疗管理软件开发第一期,https://task.epwk.com/692853/,335人,1人,"¥50,000",圆满完成,https://task.epwk.com/page1266.html?m=6&o=7,医疗管理软件开发第一期,直接雇佣￥ 50000,￥ 50000,任务编号：692853,1196-1414.csv,,,
【医疗健康】医疗管理软件开发第二期,https://task.epwk.com/692855/,241人,1人,"¥50,000",圆满完成,https://task.epwk.com/page1266.html?m=6&o=7,医疗管理软件开发第二期,直接雇佣￥ 50000,￥ 50000,任务编号：692855,1196-1414.csv,,,
【医疗健康】医疗管理软件开发第三期,https://task.epwk.com/692856/,236人,1人,"¥50,000",圆满完成,https://task.epwk.com/page1266.html?m=6&o=7,医疗管理软件开发第三期,直接雇佣￥ 50000,￥ 50000,任务编号：692856,1196-1414.csv,,,
实体店小程序开发二期,https://task.epwk.com/692890/,66人,1人,"¥50,000",圆满完成,https://task.epwk.com/page1266.html?m=6&o=7,实体店小程序开发二期,直接雇佣￥ 50000,￥ 50000,任务编号：692890,1196-1414.csv,,,
实体店小程序开发末期,https://task.epwk.com/692891/,75人,1人,"¥40,000",圆满完成,https://task.epwk.com/page1265.html?m=6&o=7,实体店小程序开发末期,直接雇佣￥ 40000,￥ 40000,任务编号：692891,1196-1414.csv,,,
【APP开发】软件开发,https://task.epwk.com/692902/,219人,1人,"¥36,750",圆满完成,https://task.epwk.com/page1265.html?m=6&o=7,软件开发,直接雇佣￥ 36750,￥ 36750,任务编号：692902,1196-1414.csv,,,
【小程序开发】php程序二开,https://task.epwk.com/692924/,296人,1人,"¥7,000",圆满完成,https://task.epwk.com/page1265.html?m=6&o=7,php程序二开,直接雇佣￥ 7000,￥ 7000,任务编号：692924,1196-1414.csv,,,
充电器系列纸卡印刷,https://task.epwk.com/692930/,94人,1人,"¥12,000",圆满完成,https://task.epwk.com/page1265.html?m=6&o=7,充电器系列纸卡印刷,直接雇佣￥ 12000,￥ 12000,任务编号：692930,1196-1414.csv,,,
【新媒体营销】新闻媒体发稿,https://task.epwk.com/692946/,910人,1人,¥20,圆满完成,https://task.epwk.com/page1265.html?m=6&o=7,新闻媒体发稿,直接雇佣￥ 20,￥ 20,任务编号：692946,1196-1414.csv,,,
【APP开发】分销商城app模板开发,https://task.epwk.com/692949/,199人,1人,"¥30,000",圆满完成,https://task.epwk.com/page1265.html?m=6&o=7,分销商城app模板开发,直接雇佣￥ 30000,￥ 30000,任务编号：692949,1196-1414.csv,,,
【项目管理软件】贷超系统开发,https://task.epwk.com/692958/,2148人,1人,"¥49,800",圆满完成,https://task.epwk.com/page1265.html?m=6&o=7,贷超系统开发,直接雇佣￥ 49800,￥ 49800,任务编号：692958,1196-1414.csv,,,
【项目管理软件】贷超系统开发第二期,https://task.epwk.com/692959/,1935人,1人,"¥45,200",圆满完成,https://task.epwk.com/page1265.html?m=6&o=7,贷超系统开发第二期,直接雇佣￥ 45200,￥ 45200,任务编号：692959,1196-1414.csv,,,
【包装设计】食品整体品牌系列包装升级设计,https://task.epwk.com/692963/,419人,1人,"¥40,000",圆满完成,https://task.epwk.com/page1265.html?m=6&o=7,食品整体品牌系列包装升级设计,直接雇佣￥ 40000,￥ 40000,任务编号：692963,1196-1414.csv,,,
【ERP系统】做个收银系统,https://task.epwk.com/692976/,1716人,1人,"¥50,000",圆满完成,https://task.epwk.com/page1265.html?m=6&o=7,做个收银系统,直接雇佣￥ 50000,￥ 50000,任务编号：692976,1196-1414.csv,,,
【OA系统】做个收银系统,https://task.epwk.com/692977/,1609人,1人,"¥50,000",圆满完成,https://task.epwk.com/page1265.html?m=6&o=7,做个收银系统,直接雇佣￥ 50000,￥ 50000,任务编号：692977,1196-1414.csv,,,
【ERP系统】做个收银系统,https://task.epwk.com/692979/,1609人,1人,"¥50,000",圆满完成,https://task.epwk.com/page1265.html?m=6&o=7,做个收银系统,直接雇佣￥ 50000,￥ 50000,任务编号：692979,1196-1414.csv,,,
【名片设计】名片设计,https://task.epwk.com/692982/,523人,1人,¥300,圆满完成,https://task.epwk.com/page1265.html?m=6&o=7,名片设计,直接雇佣￥ 300,￥ 300,任务编号：692982,1196-1414.csv,,,
【名片设计】高端画册,https://task.epwk.com/692987/,1231人,1人,"¥5,200",圆满完成,https://task.epwk.com/page1265.html?m=6&o=7,高端画册,直接雇佣￥ 5200,￥ 5200,任务编号：692987,1196-1414.csv,,,
【智能家居软件】智能家居软件开发,https://task.epwk.com/692995/,1758人,1人,"¥50,000",圆满完成,https://task.epwk.com/page1265.html?m=6&o=7,智能家居软件开发,直接雇佣￥ 50000,￥ 50000,任务编号：692995,1196-1414.csv,,,
【小程序开发】C#WPF与access，STK，滤波算法集成开发,https://task.epwk.com/692997/,333人,1人,"¥4,800",圆满完成,https://task.epwk.com/page1265.html?m=6&o=7,C#WPF与access，STK，滤波算法集成开发,直接雇佣￥ 4800,￥ 4800,任务编号：692997,1196-1414.csv,,,
【APP开发】共享物品商城开发,https://task.epwk.com/693008/,218人,1人,"¥49,000",圆满完成,https://task.epwk.com/page1265.html?m=6&o=7,共享物品商城开发,直接雇佣￥ 49000,￥ 49000,任务编号：693008,1196-1414.csv,,,
【微信开发】微信商城开发,https://task.epwk.com/693009/,375人,1人,"¥40,000",圆满完成,https://task.epwk.com/page1265.html?m=6&o=7,微信商城开发,直接雇佣￥ 40000,￥ 40000,任务编号：693009,1196-1414.csv,,,
【LOGO设计】LOGO设计,https://task.epwk.com/693013/,233人,1人,"¥3,000",圆满完成,https://task.epwk.com/page1265.html?m=6&o=7,LOGO设计,直接雇佣￥ 3000,￥ 3000,任务编号：693013,1196-1414.csv,,,
