标题,标题链接,查看数,参与数,需求价格,状态,任务类型,需求方,需求文本,发布时间,完成时间,任务编号,交易价格,工作周期,设计师地点,设计师,字段1_link,详情标题,字段1,字段1_link1,设计师类型,设计师等级,设计师信用,交易总次数,交易总金额,详情标题1,字段2,服务1,价格1,服务2,价格2,服务3,价格3,服务4,价格4,服务5,价格5,服务6,价格6,服务7,价格7,服务8,价格8,服务9,价格9
【施工图设计】一个大厅的空间展示陈列设计,https://task.epwk.com/432423/,1516人,1人,"¥2,000",圆满完成,施工图设计,yujiaking,需要做一个质量水准较高的互联网+的展厅空间设计，要求出效果图和施工图面积约300-400平米。所有合作细节与内容，需要保密，服务商不得对第三方透露，否则需要承担相应的法律责任与经济责任。需积极配合，保证修改，不另收取费用,2016-07-07,2016.08.08,任务编号：432423,2000.0,7天,河北省-石家庄市-桥西区,石家庄燕巢会展服务有限公司,https://shop.epwk.com/0z5o44zpqnjq/,石家庄燕巢会展服务有限公司,出售服务,https://shop.epwk.com/0z5o44zpqnjq/chushou/,企业,七品,40分,,,石家庄燕巢会展服务有限公司,,展台设计效果图（一）,"￥20
            /起",家装设计效果图（二）,"￥20
            /起",KTV设计效果图（一）,"￥20
            /起",办公室设计效果图（三）,"￥20
            /起",办公室设计效果图（二）,"￥20
            /起",办公室设计效果图（一）,"￥20
            /起",展厅设计,"￥20
            /起",家装设计效果图（一）,"￥20
            /起",展台设计搭建,40000
【效果图设计】门窗专卖店效果图设计填充,https://task.epwk.com/431755/,2025人,12人,¥500,圆满完成,效果图设计,小丑鱼尼莫,河南濮阳专卖店150平方，CAD设计图已经设计完成，根据原先设计风格来填充到新的空间尺寸即可，这个任务和上一个任务不是一个任务，请审核通过，感谢一品威客，设计宝宝们支持。CAD图片QQ传送,2016-07-04,2016.07.09,任务编号：431755,500.0,"2天,10天,3天,2天,3天,3天,3天,4天,3天,3天,5天","北京市-北京市,重庆市-重庆市-沙坪坝区,贵州省-贵阳市-南明区,香港-香港-九龙城区,安徽省-合肥市-庐阳区,四川省-成都市-武侯区,广东省-深圳市-市辖区,浙江省-杭州市-余杭区,安徽省-蚌埠市-龙子湖区,江西省-赣州市-南康市,河北省-沧州市-东光县",瑞博森装饰设计,https://shop.epwk.com/2j5jjjq3v5pz/,瑞博森装饰设计,出售服务,https://shop.epwk.com/2j5jjjq3v5pz/chushou/,企业,五品,40分,,,瑞博森装饰设计,,效果图制作,价格面议,酒店会所设计,价格面议,办公室装修设计,价格面议,新房装修设计,价格面议,,,,,,,,,,
【店铺厂房】母婴店流线和产品分区设计,https://task.epwk.com/427517/,1463人,1人,¥100,圆满完成,店铺厂房,o575f548af1b52,"设计内容：母婴店的流线交通设计，产品分区设计设计要求：0、本店位于小区车库入口旁，店面左边是小区入口和小区幼儿园。右边是一排门店，本店右边有个进入农贸市场的小通道，详见图片。1、本店装修已经完毕，只剩下货架和收银台的安放。希望货架（货架有靠墙的货架和中岛）的摆放使得店内的交通流线合理顺畅，顾客在逛店的过程中能够感觉舒适。收银台的位置很重要，希望离门口近，可以帮助进店顾客抬婴儿车。店内有一个卫生间，卫生间只有2米高，顶上可堆放货物，所以不用考虑仓库。2、产品要合理分区，抓住顾客视线。3、本店面是两扇玻璃门，右边那扇打算封闭不开放，放置货架或者设计展示橱窗。知识产权说明：1、所设计的作品为原创，为第一次发布，未侵犯他人的著作权，如有侵犯他人著作权，由设计者承担所有法律责任;2、中标的设计作品，我方支付设计制作费，即拥有该作品的知识产权，包括著作权,使用权和发布权等,有权对设计作品进行修改,组合和应用;设计者不得再向其他任何地方使用该设计作品;",2016-06-14,2016.06.24,任务编号：427517,100.0,3天,江苏省-南通市-如皋市,现货视觉设计,https://shop.epwk.com/89dvgyjx4dl2/,现货视觉设计,出售服务,https://shop.epwk.com/89dvgyjx4dl2/chushou/,工作室,五品,40分,,,现货视觉设计,,室外建筑表现（效果图）,￥600,室内公装表现（效果图）,￥250,室内家装表现（效果图）,￥200,室外景观表现（效果图）,￥600,,,,,,,,,,
【店铺厂房】美容体验工作室装修设计,https://task.epwk.com/426546/,2312人,4人,¥300,圆满完成,店铺厂房,糖糖2016,一间20个平方的店铺，想要设计一间简单的美容工作室，1 看起来简单就好!2 美容体验区3产品展示区4会客区,2016-06-08,2016.10.08,任务编号：426546,300.0,"3天,5天,3天","江苏省-南通市-如皋市,浙江省-杭州市-余杭区,新疆-乌鲁木齐市-新市区",现货视觉设计,https://shop.epwk.com/89dvgyjx4dl2/,现货视觉设计,出售服务,https://shop.epwk.com/89dvgyjx4dl2/chushou/,工作室,五品,40分,,,现货视觉设计,,室外建筑表现（效果图）,￥600,室内公装表现（效果图）,￥250,室内家装表现（效果图）,￥200,室外景观表现（效果图）,￥600,,,,,,,,,,
【其他家装服务】新房装修设计,https://task.epwk.com/426108/,3378人,11人,"¥1,200",圆满完成,其他家装服务,Mr135****5909,"装修风格：简欧或韩式，客厅和卧室可以选用木地板，以暖色调为主，洗手间和阳台可以改动一、基本情况：1,新房装修，需要效果图和平面图二、基本要求：1、总要求：艺术、简约、实用；温馨中带有创意、环保2、设计风格：简约风格；颜色给个建议，色调要求明快，简单；地砖最好部分贴花三，中标条件：1、请根据本户型具体情况进行设计，请勿提供简单堆砌模型或渲染出的效果图。2、设计方案：布局合理，功能实用，符合功能及预算要求，设计符合传统风水。3、设计资料：设计说明阐述设计理由，设计图纸详尽便于施工。4、设计师对设计的方案根据双方交流能进行合理、及时修改。5、竞标人员可以先出平面布置图和各个空间的效果图参考，中标后必须提供施工图，以及水电布局图。水电布局图希望尽量详细，水电工一看到图就可以按照图上的施工。6、如果还有什么需要了解的，多与业主沟通。五、中标后须提供的资料；1、平面、立面图：要求详细注明各工作区和功能区名称；2、天花吊顶平面图：要求详细注明各顶棚标高，尺寸及材料，布置灯具（节能灯）及设备，，尽量简约美观使用，灯具尽量轻薄。3、效果图：客厅、餐厅、厨房、卧室、书房及卫生间等；要能清楚的看到各角度的墙面、地面及吊顶；效果图纸应包括每个房间（家具、电器和灯饰的摆放)及通道的效果；4、必须要有详细施工图纸一套（平面设计图（CAD格式），装修平面图，吊顶图，立面装修图地面防水处理、给排水路图，清风系统管道图等.每张图纸要求有材料清单，在环保的前提下选材：有图例、材料名称、规格型号，数量，参考品牌，参考价格等便于我今后方便购买。要求施工人员看得懂。5、图纸无法说明的部分，请用文字简单阐述。6、设计图纸能够为A3幅面规格打印输出，知识产权归我方所有。总之，我拿着上述资料找到施工队就可以完全按方案装修。上班时间去电话：早9点到下午6点",2016-06-06,2016.07.13,任务编号：426108,1200.0,"7天,30天,5天,1000天,6天,5天,10天,5天,5天,5天","江苏省-南通市-如皋市,江苏省-苏州市,河北省-石家庄市-桥东区,上海市-市辖区-黄浦区,广东省-广州市-番禺区,云南省-昆明市-宜良县,四川省-成都市-锦江区,福建省-福州市-台江区,北京市-北京市-东城区,浙江省-杭州市-余杭区",现货视觉设计,https://shop.epwk.com/89dvgyjx4dl2/,现货视觉设计,出售服务,https://shop.epwk.com/89dvgyjx4dl2/chushou/,工作室,五品,40分,,,现货视觉设计,,室外建筑表现（效果图）,￥600,室内公装表现（效果图）,￥250,室内家装表现（效果图）,￥200,室外景观表现（效果图）,￥600,,,,,,,,,,
【效果图设计】平面图纸绘制80张急,https://task.epwk.com/422809/,1985人,5人,¥350,圆满完成,效果图设计,mf185****3395,80张平面图纸，4元/张，只需画色块即可,2016-05-20,2016.05.21,任务编号：422809,350.0,"2天,10天,7天","河北省-廊坊市-固安县,上海市-市辖区-松江区,广东省-深圳市-市辖区",河北枭创装饰工程有限公司,https://shop.epwk.com/2j5xovm9x5xm/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【效果图设计】房屋装修设计,https://task.epwk.com/421530/,3760人,20人,¥600,圆满完成,效果图设计,磐石008,具体要求：套内建筑面积在90㎡左右。想要 简约 自然田园风格 的。 格局分：客厅、主卧、客卧、小餐厅、厨房、厕所。 A.1号房与2号房的墙面  打掉    换成大玻璃隔墙  玻璃高度与阳台同高  统一高度。在一号房门旁边隔墙上加滑动门 通向2号房 B.2号房和3号房中间的墙面打掉上半截 做成桌子面 摆电脑。(靠进门口的地方留空通向2号房)   用与阳台齐高的，让视线可以穿透到2号房 。上面可用用百叶窗可做视线视线隔离。 形成2号房 作为1号房和3号房的公共视线扩展空间。 C.2号房 做成书房。书房内不留电脑)  书房的飘窗改成床位。   D.进门口鞋柜旁主墙面  做壁挂植物（我自己种小植物用），壁挂植物旁边 做成时间走廊（相片墙） E.厨房做成开放式厨房。，就餐桌和 开放式厨房形成一体结构。  (倒逼女主人形成搭理清洁的惯)。 F厕所不用马桶 G阳台上做一个 能洗衣服的（有些衣服需要手洗 。） 如果阳台的墙可以打掉就  换刚围栏。   方便衣服风干。 中标稿件需要提供：1、设计效果图：平面图，施工图，水电图（特殊造型或工艺需特别说明），电视墙立面图。注明所需材料2、平面图 ：要求:注明各工作区和功能区名称;有高差变化时须注明标高 中标条件：1、符合主设计（客厅、玄关、餐厅含吊顶）的功能要求，切合实际、简约时尚的设计方案；2、设计师对自己设计的方案根据双方交流能进行合理、及时修改地设计方案； 联系方式：1、装修费用控制在8万左右。2附个附件含平面图和房屋功能图分解。2、设计中需要沟通请联系QQ谢谢各设计师的参与温馨提醒：任务征集期间，交易双方交流可通过一品威客站内信、任务交流区联系雇主！,2016-05-14,2016.06.04,任务编号：421530,600.0,"4天,10天,7天,7天,4天,6天,4天,7天,15天","四川省-成都市-双流县,上海市-市辖区-青浦区,黑龙江-哈尔滨市-市辖区,江苏省-连云港市-灌南县,四川省-成都市-武侯区,湖北省-武汉市-武昌区,福建省-福州市-台江区,北京市-北京市-东城区,云南省-昆明市-宜良县",尚品设计,https://shop.epwk.com/2j5xoov395xm/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【店铺厂房】西洋参茶养生文化馆3D设计方案征集,https://task.epwk.com/420500/,1756人,1人,"¥1,500",圆满完成,店铺厂房,greatbrand,西洋参养生文化馆升级设计；3D效果图及相应的平面方案，共2个方案，一个古朴风，一个现代风；店铺尺寸1：6米*3米；店铺尺寸2： 5米*4米；我司与大城市的大药店合作的一个项目，药店给予我们一个独立的区域（面积不少于12平方米），进行独特的设计布局展示西洋参的文化特色及销售西洋参、燕窝、田七、石斛、灵芝等养生用品。文化馆陈列的产品有两种，一种是品牌包装类的，一种是散货类的。我们主推的品牌是千年珍，因此文化馆命名为千年珍养生文化馆。,2016-05-09,2016.05.12,任务编号：420500,1500.0,5天,广东省-深圳市-罗湖区,私房空间设计工作室,https://shop.epwk.com/m7d7wwl0w5q8/,私房空间设计工作室,出售服务,https://shop.epwk.com/m7d7wwl0w5q8/chushou/,企业,六品,40分,,,私房空间设计工作室,,LOGO设计,价格面议,手绘墙设计,1,软装设计,价格面议,新房装修,价格面议,混搭风格装修设计,价格面议,,,,,,,,
【效果图设计】网吧装潢展示图设计,https://task.epwk.com/420339/,2011人,1人,¥200,圆满完成,效果图设计,leon4565,需要制作两张网吧效果展示图 没有实物。有意的加我,2016-05-08,2016.06.02,任务编号：420339,200.0,20天,河北省-沧州市,成峰视觉,https://shop.epwk.com/3gd2mglovner/,成峰视觉,出售服务,https://shop.epwk.com/3gd2mglovner/chushou/,工作室,六品,40分,,,成峰视觉,,手机专卖店,价格面议,建筑外观,价格面议,商标logo,价格面议,VI设计logo,价格面议,园林景观及规划,价格面议,厂区鸟瞰,价格面议,家装,价格面议,三维设计,价格面议,,
【效果图设计】校园文化设计,https://task.epwk.com/420148/,1789人,12人,"¥1,000",圆满完成,效果图设计,o572d4f68348c3,一所中学的教学楼大厅设计，要求简单、大气、有文化内涵,2016-05-07,2016.06.02,任务编号：420148,1000.0,"3天,7天,800天,7天,5天,5天,3天,5天,5天","江苏省-南通市-如皋市,江西省-赣州市-章贡区,河北省-石家庄市-新华区,上海市-上海市-闸北区,浙江省-杭州市-西湖区,浙江省-杭州市-余杭区,河北省-保定市-清苑县,浙江省-宁波市-江东区,山东省-青岛市-即墨市",现货视觉设计,https://shop.epwk.com/89dvgyjx4dl2/,现货视觉设计,出售服务,https://shop.epwk.com/89dvgyjx4dl2/chushou/,工作室,五品,40分,,,现货视觉设计,,室外建筑表现（效果图）,￥600,室内公装表现（效果图）,￥250,室内家装表现（效果图）,￥200,室外景观表现（效果图）,￥600,,,,,,,,,,
【其他家装服务】手机店铺装修,https://task.epwk.com/420067/,2835人,15人,¥200,圆满完成,其他家装服务,mf152****8880,手机店铺装修，装修漂亮一点,2016-05-06,2016.05.29,任务编号：420067,200.0,"7天,4天,2天,7天,7天,7天,2天,7天,2天,2天,5天","广东省-广州市-白云区,陕西省-西安市-莲湖区,安徽省-淮北市-相山区,江苏省-苏州市,四川省-成都市-新都区,北京市-北京市-东城区,北京市-北京市-大兴区,广东省-深圳市-罗湖区,河北省-石家庄市-桥东区,重庆市-重庆市-江北区,湖北省-黄冈市-黄州区",头脑风暴,https://shop.epwk.com/m7d7wg02v5q8/,头脑风暴,出售服务,https://shop.epwk.com/m7d7wg02v5q8/chushou/,工作室,六品,40分,,,头脑风暴,,电商定制服务,价格面议,钻展推广图设计,"￥100
            /次",直通车推广图设计,"￥100
            /次",店招设计,"￥50
            /次",详情页设计,"￥300
            /次",网店装修,"￥1500
            /次",,,,,,
