标题,标题链接,查看数,参与数,价格,状态,当前网页URL,详情标题,字段1,字段2,字段3,原文件名,能力标签,订单编号后缀,需求方,设计师,知识
蓝牙耳机外观设计,https://task.epwk.com/324043/,303人,1人,"¥10,000",圆满完成,https://task.epwk.com/page3135.html?m=6&o=7,蓝牙耳机外观设计,直接雇佣￥ 10000,￥ 10000,任务编号：324043,2900-3152.csv,,324043,A324043,B324043,"蓝牙耳机, 外观设计"
【企业官网】婚纱摄影类网站开发定金,https://task.epwk.com/324044/,153人,1人,"¥6,000",圆满完成,https://task.epwk.com/page3135.html?m=6&o=7,婚纱摄影类网站开发定金,直接雇佣￥ 6000,￥ 6000,任务编号：324044,2900-3152.csv,企业官网,324044,A324044,B324044,"婚纱摄影, 网站开发"
【小程序开发】公司内部管理系统开发,https://task.epwk.com/324048/,205人,1人,"¥5,000",圆满完成,https://task.epwk.com/page3135.html?m=6&o=7,公司内部管理系统开发,直接雇佣￥ 5000,￥ 5000,任务编号：324048,2900-3152.csv,小程序开发,324048,A324048,B324048,"公司内部管理, 系统开发"
【宣传册设计】快乐番薯宣传彩页设计,https://task.epwk.com/324050/,339人,1人,¥100,圆满完成,https://task.epwk.com/page3135.html?m=6&o=7,快乐番薯宣传彩页设计,直接雇佣￥ 100,￥ 100,任务编号：324050,2900-3152.csv,宣传册设计,324050,A324050,B324050,"快乐番薯, 宣传彩页, 设计"
【小程序开发】会员管理系统开发,https://task.epwk.com/324051/,154人,1人,"¥6,800",圆满完成,https://task.epwk.com/page3135.html?m=6&o=7,会员管理系统开发,直接雇佣￥ 6800,￥ 6800,任务编号：324051,2900-3152.csv,小程序开发,324051,A324051,B324051,"会员管理系统, 系统开发"
少儿爵士鼓网站制作,https://task.epwk.com/324077/,207人,1人,"¥5,000",圆满完成,https://task.epwk.com/page3135.html?m=6&o=7,少儿爵士鼓网站制作,直接雇佣￥ 5000,￥ 5000,任务编号：324077,2900-3152.csv,,324077,A324077,B324077,"少儿爵士鼓, 网站制作"
设计及（制作）不干胶,https://task.epwk.com/324080/,212人,1人,¥400,圆满完成,https://task.epwk.com/page3135.html?m=6&o=7,设计及（制作）不干胶,直接雇佣￥ 400,￥ 400,任务编号：324080,2900-3152.csv,,324080,A324080,B324080,"不干胶, 设计制作"
企业开发App,https://task.epwk.com/324093/,166人,1人,"¥30,000",圆满完成,https://task.epwk.com/page3135.html?m=6&o=7,企业开发App,直接雇佣￥ 30000,￥ 30000,任务编号：324093,2900-3152.csv,,324093,A324093,B324093,企业App开发
咖啡厅Logo设计,https://task.epwk.com/324099/,307人,1人,"¥1,000",圆满完成,https://task.epwk.com/page3135.html?m=6&o=7,咖啡厅Logo设计,直接雇佣￥ 1000,￥ 1000,任务编号：324099,2900-3152.csv,,324099,A324099,B324099,"咖啡厅, Logo设计"
进销存系统第一期,https://task.epwk.com/324102/,165人,1人,"¥20,000",圆满完成,https://task.epwk.com/page3135.html?m=6&o=7,进销存系统第一期,直接雇佣￥ 20000,￥ 20000,任务编号：324102,2900-3152.csv,,324102,A324102,B324102,"进销存系统, 第一期"
【效果图设计】设计一个可“挂墙”的碗碟架,https://task.epwk.com/324109/,194人,1人,"¥2,000",圆满完成,https://task.epwk.com/page3135.html?m=6&o=7,设计一个可“挂墙”的碗碟架,直接雇佣￥ 2000,￥ 2000,任务编号：324109,2900-3152.csv,效果图设计,324109,A324109,B324109,"挂墙, 碗碟架, 设计"
【公司起名】咖啡馆取名,https://task.epwk.com/324117/,897人,1人,"¥1,000",圆满完成,https://task.epwk.com/page3135.html?m=6&o=7,咖啡馆取名,直接雇佣￥ 1000,￥ 1000,任务编号：324117,2900-3152.csv,公司起名,324117,A324117,B324117,"咖啡馆, 取名"
【网站UI设计】企业网站设计,https://task.epwk.com/324121/,238人,1人,"¥8,000",圆满完成,https://task.epwk.com/page3135.html?m=6&o=7,企业网站设计,直接雇佣￥ 8000,￥ 8000,任务编号：324121,2900-3152.csv,网站UI设计,324121,A324121,B324121,"企业网站, 网站设计"
【LOGO设计】LOGO设计,https://task.epwk.com/324124/,152人,1人,"¥1,000",圆满完成,https://task.epwk.com/page3134.html?m=6&o=7,LOGO设计,直接雇佣￥ 1000,￥ 1000,任务编号：324124,2900-3152.csv,LOGO设计,324124,A324124,B324124,LOGO设计
数据录入,https://task.epwk.com/324126/,365人,1人,"¥20,000",圆满完成,https://task.epwk.com/page3134.html?m=6&o=7,数据录入,直接雇佣￥ 20000,￥ 20000,任务编号：324126,2900-3152.csv,,324126,A324126,B324126,数据录入
【小程序开发】某学校考勤系统设计及开发,https://task.epwk.com/324128/,336人,1人,"¥18,000",圆满完成,https://task.epwk.com/page3134.html?m=6&o=7,某学校考勤系统设计及开发,直接雇佣￥ 18000,￥ 18000,任务编号：324128,2900-3152.csv,小程序开发,324128,A324128,B324128,"学校考勤系统, 系统设计, 系统开发"
【产品推广】开发公司网站的论坛发帖推广,https://task.epwk.com/324129/,157人,1人,"¥1,500",圆满完成,https://task.epwk.com/page3134.html?m=6&o=7,开发公司网站的论坛发帖推广,直接雇佣￥ 1500,￥ 1500,任务编号：324129,2900-3152.csv,产品推广,324129,A324129,B324129,"公司网站, 论坛发帖, 推广"
手机APP开发,https://task.epwk.com/324134/,290人,1人,"¥14,000",圆满完成,https://task.epwk.com/page3134.html?m=6&o=7,手机APP开发,直接雇佣￥ 14000,￥ 14000,任务编号：324134,2900-3152.csv,,324134,A324134,B324134,"手机APP, 开发"
网站首页推广,https://task.epwk.com/324146/,476人,1人,"¥21,000",圆满完成,https://task.epwk.com/page3134.html?m=6&o=7,网站首页推广,直接雇佣￥ 21000,￥ 21000,任务编号：324146,2900-3152.csv,,324146,A324146,B324146,"网站首页, 推广"
和和美美形象设计,https://task.epwk.com/324151/,221人,1人,"¥1,500",圆满完成,https://task.epwk.com/page3134.html?m=6&o=7,和和美美形象设计,直接雇佣￥ 1500,￥ 1500,任务编号：324151,2900-3152.csv,,324151,A324151,B324151,"形象设计, 和和美美"
手机交友APP软件定制开发,https://task.epwk.com/324153/,216人,1人,"¥2,700",圆满完成,https://task.epwk.com/page3134.html?m=6&o=7,手机交友APP软件定制开发,直接雇佣￥ 2700,￥ 2700,任务编号：324153,2900-3152.csv,,324153,A324153,B324153,"手机交友, APP软件, 定制开发"
【产品推广】建材公司商标logo设计,https://task.epwk.com/324157/,377人,1人,"¥1,800",圆满完成,https://task.epwk.com/page3134.html?m=6&o=7,建材公司商标logo设计,直接雇佣￥ 1800,￥ 1800,任务编号：324157,2900-3152.csv,产品推广,324157,A324157,B324157,"建材公司, 商标, logo"
旅游型网页美工设计,https://task.epwk.com/324205/,135人,1人,"¥2,000",圆满完成,https://task.epwk.com/page3134.html?m=6&o=7,旅游型网页美工设计,直接雇佣￥ 2000,￥ 2000,任务编号：324205,2900-3152.csv,,324205,A324205,B324205,"旅游网页, 网页美工设计"
广告设计,https://task.epwk.com/324207/,95人,1人,"¥21,000",圆满完成,https://task.epwk.com/page3134.html?m=6&o=7,广告设计,直接雇佣￥ 21000,￥ 21000,任务编号：324207,2900-3152.csv,,324207,A324207,B324207,广告设计
日用品系列产品标签设计,https://task.epwk.com/324209/,142人,1人,"¥2,500",圆满完成,https://task.epwk.com/page3134.html?m=6&o=7,日用品系列产品标签设计,直接雇佣￥ 2500,￥ 2500,任务编号：324209,2900-3152.csv,,324209,A324209,B324209,"日用品系列, 标签设计"
【微信推广】微信推广微信公众号推广,https://task.epwk.com/324212/,205人,1人,¥600,圆满完成,https://task.epwk.com/page3134.html?m=6&o=7,微信推广微信公众号推广,直接雇佣￥ 600,￥ 600,任务编号：324212,2900-3152.csv,微信推广,324212,A324212,B324212,"微信公众号, 推广"
【产品推广】CPC广告推广,https://task.epwk.com/324221/,1048人,1人,"¥100,000",圆满完成,https://task.epwk.com/page3134.html?m=6&o=7,CPC广告推广,直接雇佣￥ 100000,￥ 100000,任务编号：324221,2900-3152.csv,产品推广,324221,A324221,B324221,"CPC广告, 推广"
P2P网贷平台开发，类似淘宝交易,https://task.epwk.com/324223/,242人,1人,"¥15,000",圆满完成,https://task.epwk.com/page3134.html?m=6&o=7,P2P网贷平台开发，类似淘宝交易,直接雇佣￥ 15000,￥ 15000,任务编号：324223,2900-3152.csv,,324223,A324223,B324223,"P2P网贷平台, 淘宝交易模式"
广告设计,https://task.epwk.com/324236/,305人,1人,"¥21,000",圆满完成,https://task.epwk.com/page3134.html?m=6&o=7,广告设计,直接雇佣￥ 21000,￥ 21000,任务编号：324236,2900-3152.csv,,324236,A324236,B324236,广告设计
【企业官网】金利源网站开发剩余费用,https://task.epwk.com/324258/,239人,1人,¥800,圆满完成,https://task.epwk.com/page3134.html?m=6&o=7,金利源网站开发剩余费用,直接雇佣￥ 800,￥ 800,任务编号：324258,2900-3152.csv,企业官网,324258,A324258,B324258,"网站开发, 剩余费用"
【小程序开发】某酒店订餐后台管理平台及android与IOS前端APP开发,https://task.epwk.com/324261/,243人,1人,"¥15,000",圆满完成,https://task.epwk.com/page3134.html?m=6&o=7,某酒店订餐后台管理平台及android与IOS前端APP开发,直接雇佣￥ 15000,￥ 15000,任务编号：324261,2900-3152.csv,小程序开发,324261,A324261,B324261,"酒店订餐管理, android app, ios app"
企业网站建设,https://task.epwk.com/324262/,188人,1人,"¥1,080",圆满完成,https://task.epwk.com/page3134.html?m=6&o=7,企业网站建设,直接雇佣￥ 1080,￥ 1080,任务编号：324262,2900-3152.csv,,324262,A324262,B324262,"企业网站, 网站建设"
【企业官网】企业网站开发,https://task.epwk.com/324264/,191人,1人,"¥2,000",圆满完成,https://task.epwk.com/page3134.html?m=6&o=7,企业网站开发,直接雇佣￥ 2000,￥ 2000,任务编号：324264,2900-3152.csv,企业官网,324264,A324264,B324264,"企业网站, 网站开发"
做一个公司人事考勤工资系统,https://task.epwk.com/324267/,144人,1人,"¥1,000",圆满完成,https://task.epwk.com/page3134.html?m=6&o=7,做一个公司人事考勤工资系统,直接雇佣￥ 1000,￥ 1000,任务编号：324267,2900-3152.csv,,324267,A324267,B324267,"公司人事, 考勤系统, 工资系统"
【卡通形象设计】卡通形象设计-4,https://task.epwk.com/324269/,298人,1人,¥300,圆满完成,https://task.epwk.com/page3134.html?m=6&o=7,卡通形象设计-4,直接雇佣￥ 300,￥ 300,任务编号：324269,2900-3152.csv,卡通形象设计,324269,A324269,B324269,"卡通形象设计, 4"
APP开发（三期）,https://task.epwk.com/324271/,159人,1人,"¥8,000",圆满完成,https://task.epwk.com/page3134.html?m=6&o=7,APP开发（三期）,直接雇佣￥ 8000,￥ 8000,任务编号：324271,2900-3152.csv,,324271,A324271,B324271,"APP开发, 三期"
【标签设计】日用品系列之三,https://task.epwk.com/324273/,415人,1人,¥300,圆满完成,https://task.epwk.com/page3134.html?m=6&o=7,日用品系列之三,直接雇佣￥ 300,￥ 300,任务编号：324273,2900-3152.csv,标签设计,324273,A324273,B324273,"日用品, 系列"
【微博营销】刷微信微博粉要百万级别的,https://task.epwk.com/324274/,263人,1人,"¥5,000",圆满完成,https://task.epwk.com/page3134.html?m=6&o=7,刷微信微博粉要百万级别的,直接雇佣￥ 5000,￥ 5000,任务编号：324274,2900-3152.csv,微博营销,324274,A324274,B324274,"微信微博粉, 百万级别"
网站的内页设计制作和后台功能,https://task.epwk.com/324284/,341人,1人,"¥1,500",圆满完成,https://task.epwk.com/page3134.html?m=6&o=7,网站的内页设计制作和后台功能,直接雇佣￥ 1500,￥ 1500,任务编号：324284,2900-3152.csv,,324284,A324284,B324284,"内页设计, 后台功能"
电影网站开发（模板设计、UI/程序）,https://task.epwk.com/324287/,142人,1人,"¥10,000",圆满完成,https://task.epwk.com/page3134.html?m=6&o=7,电影网站开发（模板设计、UI/程序）,直接雇佣￥ 10000,￥ 10000,任务编号：324287,2900-3152.csv,,324287,A324287,B324287,"电影网站, 模板设计, UI程序"
大热网络推广官方商城开发,https://task.epwk.com/324292/,89人,1人,"¥7,300",圆满完成,https://task.epwk.com/page3134.html?m=6&o=7,大热网络推广官方商城开发,直接雇佣￥ 7300,￥ 7300,任务编号：324292,2900-3152.csv,,324292,A324292,B324292,"网络推广, 官方商城, 商城开发"
【微信推广】【创意】【APP推广】安卓APP排名IOS苹果APP市场排行榜(第11期),https://task.epwk.com/324296/,176人,1人,"¥5,000",圆满完成,https://task.epwk.com/page3134.html?m=6&o=7,【创意】【APP推广】安卓APP排名IOS苹果APP市场排行榜(第11期),直接雇佣￥ 5000,￥ 5000,任务编号：324296,2900-3152.csv,微信推广,324296,A324296,B324296,"APP推广, 安卓APP, IOS苹果APP市场"
【其他家装服务】140平米二手房装修设计,https://task.epwk.com/324311/,531人,1人,"¥5,000",圆满完成,https://task.epwk.com/page3134.html?m=6&o=7,140平米二手房装修设计,直接雇佣￥ 5000,￥ 5000,任务编号：324311,2900-3152.csv,其他家装服务,324311,A324311,B324311,"二手房装修, 室内设计, 140平米"
【企业官网】微信开发公司PC端网站开发,https://task.epwk.com/324313/,189人,1人,"¥2,700",圆满完成,https://task.epwk.com/page3133.html?m=6&o=7,微信开发公司PC端网站开发,直接雇佣￥ 2700,￥ 2700,任务编号：324313,2900-3152.csv,企业官网,324313,A324313,B324313,"微信公众号, PC端网站, 开发"
普天LOGO修改,https://task.epwk.com/324315/,418人,1人,¥50,圆满完成,https://task.epwk.com/page3133.html?m=6&o=7,普天LOGO修改,直接雇佣￥ 50,￥ 50,任务编号：324315,2900-3152.csv,,324315,A324315,B324315,"普天, LOGO设计"
单页专题页面设计制作,https://task.epwk.com/324320/,225人,1人,"¥1,500",圆满完成,https://task.epwk.com/page3133.html?m=6&o=7,单页专题页面设计制作,直接雇佣￥ 1500,￥ 1500,任务编号：324320,2900-3152.csv,,324320,A324320,B324320,"单页专题页面, 设计, 制作"
【企业官网】公司网站设计制作,https://task.epwk.com/324329/,181人,1人,"¥8,800",圆满完成,https://task.epwk.com/page3133.html?m=6&o=7,公司网站设计制作,直接雇佣￥ 8800,￥ 8800,任务编号：324329,2900-3152.csv,企业官网,324329,A324329,B324329,"公司网站, 设计, 制作"
购买一个springmvc的后台框架,https://task.epwk.com/324334/,164人,1人,"¥3,000",圆满完成,https://task.epwk.com/page3133.html?m=6&o=7,购买一个springmvc的后台框架,直接雇佣￥ 3000,￥ 3000,任务编号：324334,2900-3152.csv,,324334,A324334,B324334,"springmvc, 后台框架"
整套VI设计,https://task.epwk.com/324335/,98人,1人,"¥20,000",圆满完成,https://task.epwk.com/page3133.html?m=6&o=7,整套VI设计,直接雇佣￥ 20000,￥ 20000,任务编号：324335,2900-3152.csv,,324335,A324335,B324335,"VI设计, 整套设计"
B2C购物网站,https://task.epwk.com/324352/,77人,1人,"¥3,000",圆满完成,https://task.epwk.com/page3133.html?m=6&o=7,B2C购物网站,直接雇佣￥ 3000,￥ 3000,任务编号：324352,2900-3152.csv,,324352,A324352,B324352,"B2C, 购物网站"
【包装设计】摩托车音响包装设计,https://task.epwk.com/324353/,347人,1人,"¥1,000",圆满完成,https://task.epwk.com/page3133.html?m=6&o=7,摩托车音响包装设计,直接雇佣￥ 1000,￥ 1000,任务编号：324353,2900-3152.csv,包装设计,324353,A324353,B324353,"摩托车音响, 包装设计"
要开发一款新型豪华大气的冰箱,https://task.epwk.com/324363/,270人,1人,"¥5,000",圆满完成,https://task.epwk.com/page3133.html?m=6&o=7,要开发一款新型豪华大气的冰箱,直接雇佣￥ 5000,￥ 5000,任务编号：324363,2900-3152.csv,,324363,A324363,B324363,"新型冰箱, 豪华设计, 大气风格"
【VI设计】公司LOGO、Vi以及画册设计,https://task.epwk.com/324372/,388人,1人,"¥5,000",圆满完成,https://task.epwk.com/page3133.html?m=6&o=7,公司LOGO、Vi以及画册设计,直接雇佣￥ 5000,￥ 5000,任务编号：324372,2900-3152.csv,VI设计,324372,A324372,B324372,"公司LOGO, Vi系统, 画册设计"
力魔  单张  100,https://task.epwk.com/324392/,143人,1人,¥100,圆满完成,https://task.epwk.com/page3133.html?m=6&o=7,力魔  单张  100,直接雇佣￥ 100,￥ 100,任务编号：324392,2900-3152.csv,,324392,A324392,B324392,"力魔, 单张"
软文发布2期,https://task.epwk.com/324411/,149人,1人,"¥20,000",圆满完成,https://task.epwk.com/page3133.html?m=6&o=7,软文发布2期,直接雇佣￥ 20000,￥ 20000,任务编号：324411,2900-3152.csv,,324411,A324411,B324411,"软文发布, 期数"
