标题,browser,字段1,价格,status
【百科/问答撰写】文章撰写,746人,1人,¥1100,圆满完成
【专业代笔】3000字文献综述有格式要求,295人,1人,¥400,圆满完成
【宣传策划】国际象棋宣传单制作,872人,1人,¥150,圆满完成
【专业代笔】征集商业文案,441人,1人,¥4500,圆满完成
【宣传策划】文案撰写,394人,1人,¥900,圆满完成
【软文发布】公司软文发布,331人,1人,¥1000,圆满完成
【品牌故事】文稿撰写,404人,1人,¥400,圆满完成
【专业代笔】我国房地产信托发展探讨报告撰写,377人,1人,¥800,圆满完成
【商业提案】家具文案设计,338人,1人,¥1000,圆满完成
【专业代笔】关于酒店婚宴销售的调研报告,505人,1人,¥300,圆满完成
【商业提案】商业文案写作,409人,1人,¥200,圆满完成
【品牌故事】修改一篇新媒体下的网络医疗文章,528人,1人,¥200,圆满完成
【软文发布】门户网站新闻推广软文发布4月二期,449人,1人,¥500,圆满完成
【专业代笔】从旅行社角度浅析中国自驾游市场的发展,274人,1人,¥800,圆满完成
【商业提案】广告牌项目介绍,541人,1人,¥100,圆满完成
【宣传策划】公司简介文案征集,503人,1人,¥150,圆满完成
【品牌故事】论文原创文章征集,334人,1人,¥600,圆满完成
【商业提案】征集商业文案,302人,1人,¥2000,圆满完成
【商业提案】征集商业文案,265人,1人,¥1000,圆满完成
【专业代笔】征集商业文案,280人,1人,¥750,圆满完成
【商业提案】征集商业文案,233人,1人,¥1600,圆满完成
【商业提案】征集商业文案,235人,1人,¥425,圆满完成
【宣传策划】撰写一份新闻稿件,356人,1人,¥150,圆满完成
,,,,
【专业代笔】STATA数据处理报告撰写,274人,1人,¥400,圆满完成
【专业代笔】修改一篇文章摘要,290人,1人,¥300,圆满完成
【专业代笔】征集商业文案,292人,1人,¥1200,圆满完成
【商业提案】商业文案修改,402人,1人,¥300,圆满完成
【品牌故事】文案撰写,310人,1人,¥500,圆满完成
【专业代笔】旅游管理议论文,259人,1人,¥450,圆满完成
【品牌故事】修改一篇文章,330人,1人,¥380,圆满完成
【商业提案】商业文案一篇,274人,1人,¥200,圆满完成
【商业提案】征集商业文案一篇,252人,1人,¥250,圆满完成
【专业代笔】画里的节日美术教学实施途径,281人,1人,¥170,圆满完成
【编辑校对】编辑校对,1382人,1人,¥500,圆满完成
【产品卖点】产品宣传文案设计,576人,1人,¥100,圆满完成
【宣传策划】自行车灯推广,270人,1人,¥100,圆满完成
【专业代笔】文章撰写,237人,1人,¥300,圆满完成
【商业提案】征集商业文案,196人,1人,¥900,圆满完成
【商业提案】征集商业文案,162人,1人,¥350,圆满完成
【商业提案】征集商业文案,212人,1人,¥1900,圆满完成
【商业提案】征集商业文案,203人,1人,¥900,圆满完成
【商业提案】征集商业文案,287人,1人,¥1200,圆满完成
【专业代笔】文章的撰写,234人,1人,¥200,圆满完成
【商业提案】征集商业文案,235人,1人,¥300,圆满完成
【品牌故事】关于疯狂猜图游戏文章撰写,364人,1人,¥800,圆满完成
【品牌故事】旅游管理文章撰写,233人,1人,¥700,圆满完成
【软文发布】2014新品采购会宣传文章发布,336人,1人,¥2300,圆满完成
【商业提案】浅谈旅游服务广播节目主持人的主持风格,425人,1人,¥200,圆满完成
【商业提案】八千字商业文案征集,237人,1人,¥1800,圆满完成
【百科/问答撰写】百度百科创建广东圣象地板,565人,1人,¥500,圆满完成
【文学创作】按要求修改脚本,739人,1人,¥200,圆满完成
【商业提案】宗教旅游对不丹的影响文案撰写（一）,293人,1人,¥300,圆满完成
【商业提案】浅谈旅游服务广播节目主持人的主持风格,537人,1人,¥300,圆满完成
,,,,
【商业提案】三篇播音与主持专业文章撰写,358人,1人,¥600,圆满完成
【品牌故事】在短时间内写出高质量文案,322人,1人,¥400,圆满完成
【文学创作】文章的撰写,1445人,1人,¥600,圆满完成
【宣传策划】车贷微博和bbs软文写作,479人,1人,¥220,圆满完成
【专业代笔】征集一个商业文案,354人,1人,¥2600,圆满完成
【商业提案】家具类软文代写,419人,1人,¥200,圆满完成
【商业提案】鲅鱼圈景区描述文案（一）,344人,1人,¥300,圆满完成
【宣传策划】要征集商业文案,322人,1人,¥400,圆满完成
【商业提案】做商业文案撰写,276人,1人,¥200,圆满完成
【品牌故事】征集商务文案,229人,1人,¥400,圆满完成
【商业提案】英语小文案的写作,463人,1人,¥600,圆满完成
【品牌故事】按照要求来做任务,243人,1人,¥1400,圆满完成
【专业代笔】英文报告的攥写,232人,1人,¥800,圆满完成
【宣传策划】网站设计方案说明书撰写,824人,1人,¥100,圆满完成
【专业代笔】5千字撰写报告,325人,1人,¥700,圆满完成
【软文发布】2014第一季网站宣传文章发布,278人,1人,¥2600,圆满完成
【产品卖点】2013建博会计划书撰写,675人,1人,¥400,圆满完成
【商业提案】征集商业文案报告,377人,1人,¥800,圆满完成
【品牌故事】广播方向的文章撰写,254人,1人,¥500,圆满完成
【专业代笔】两个表格数据进行实证分析撰写,286人,1人,¥300,圆满完成
【专业代笔】原创报告撰写（一）,268人,1人,¥600,圆满完成
【百科/问答撰写】百度百科撰写,636人,1人,¥1500,圆满完成
【编辑校对】会计数据编辑校对,769人,1人,¥350,圆满完成
【专业代笔】3万字的文章撰写,351人,1人,¥900,圆满完成
【百科/问答撰写】帮忙做小文本撰写,462人,1人,¥1000,圆满完成
【商业提案】征集商业文案报告,417人,1人,¥1000,圆满完成
【专业代笔】按要求撰写报告,257人,1人,¥800,圆满完成
【专业代笔】将人物事迹材料改写成报告文学形式,582人,1人,¥205,圆满完成
【商业提案】找人做一份商业文案,599人,1人,¥5000,圆满完成
【软文发布】新闻发布的编写,280人,1人,¥1200,圆满完成
,,,,
【宣传策划】宣传文案的撰写,492人,1人,¥6000,圆满完成
【项目策划】关于甲方建立经济商圈提案,512人,1人,¥2638,圆满完成
【商业提案】英语小短文六篇撰写,407人,1人,¥240,圆满完成
【专业代笔】征集报告文案,317人,1人,¥500,圆满完成
【专业代笔】英文feedback撰写,293人,1人,¥215,圆满完成
【品牌故事】征集网站官网原创软文,297人,1人,¥900,圆满完成
【专业代笔】英文feedback撰写（二）,262人,1人,¥180,圆满完成
【专业代笔】文案撰写报告132,347人,1人,¥300,圆满完成
【专业代笔】文案撰写报告131,304人,1人,¥500,圆满完成
【商业提案】征集商业文案,339人,1人,¥250,圆满完成
【专业代笔】企业家创业精神实证分析,373人,1人,¥2000,圆满完成
【其他内容创作】策划微电影剧本,1295人,1人,¥340,圆满完成
【专业代笔】文案报告撰写2,272人,1人,¥350,圆满完成
【项目策划】关于开展少儿英语的推广策划案,585人,1人,¥900,圆满完成
【公司起名】某公司品牌起名,374人,1人,¥500,圆满完成
【宣传策划】策划文案修改,250人,1人,¥100,圆满完成
【商业提案】征集商业文案,314人,1人,¥300,圆满完成
【专业代笔】事件分析法的模型建立,294人,1人,¥300,圆满完成
【宣传策划】征集新意原创文章,389人,1人,¥120,圆满完成
【商业提案】征集商业文案,446人,1人,¥800,圆满完成
【商业提案】征集商业文案写作,424人,1人,¥800,圆满完成
【专业代笔】文案报告撰写,350人,1人,¥350,圆满完成
【商业提案】征集商业文案,427人,1人,¥1000,圆满完成
【品牌故事】出版传媒行业文章征集,486人,1人,¥150,圆满完成
【商业提案】东莞劳保论文开题报告,426人,1人,¥100,圆满完成
【品牌故事】征集英语report,609人,1人,¥250,圆满完成
【项目策划】征集文章报告,324人,1人,¥400,圆满完成
【产品卖点】软文打包100元,620人,1人,¥100,圆满完成
【商业提案】题目提纲撰写,396人,1人,¥100,圆满完成
【文学创作】8篇英语短文,839人,1人,¥500,圆满完成
,,,,
【商业提案】类似于开题报告写作,588人,1人,¥100,圆满完成
【专业代笔】企业家创业精神实证分析,587人,1人,¥1000,圆满完成
【品牌故事】宗教旅游,314人,1人,¥800,圆满完成
【品牌故事】定题提纲,315人,1人,¥200,圆满完成
【品牌故事】旅行社文章征文,545人,1人,¥900,圆满完成
【品牌故事】征集行政管理类文章,393人,1人,¥3000,圆满完成
【专业代笔】旅游管理提纲撰写,286人,1人,¥200,圆满完成
【品牌故事】旅游管理文章编写,323人,1人,¥900,圆满完成
【公司起名】公司取名以及logo设计,390人,1人,¥420,圆满完成
【专业代笔】东莞劳保征文,361人,1人,¥900,圆满完成
【产品卖点】钱包软文写作10元每篇,594人,1人,¥100,圆满完成
【专业代笔】演讲稿修改,636人,1人,¥150,圆满完成
【百科/问答撰写】一篇关于汽车稿件的撰写,520人,1人,¥150,圆满完成
【宣传策划】征集品牌策划文案,502人,1人,¥150,圆满完成
【宣传策划】企业宣传片解说文案,459人,1人,¥300,圆满完成
【品牌故事】征集创意文章,396人,1人,¥2500,圆满完成
【商业提案】IT软件工程,626人,1人,¥1000,圆满完成
【商业提案】商业文案（核心期刊论文）提纲,501人,1人,¥300,圆满完成
【商业提案】做一份商业文案,680人,1人,¥1500,圆满完成
【商业提案】商业文案提纲,337人,1人,¥300,圆满完成
【品牌故事】杂志用高级文案创作,238人,1人,¥500,圆满完成
【软文发布】2013红木展宣传文章发布,174人,1人,¥2800,圆满完成
【软文发布】家具之都网宣传文章发布,246人,1人,¥1800,圆满完成
【文学创作】策划剧本写作,781人,1人,¥4000,圆满完成
【商业提案】网站文案写作,470人,1人,¥500,圆满完成
【宝宝起名】我给将出生的宝宝取个名字,485人,1人,¥10,圆满完成
【专业代笔】写一篇5分钟的演讲稿,449人,1人,¥140,圆满完成
【宣传策划】发百度经验帖子,337人,1人,¥50,圆满完成
【宣传策划】产品文案写作,327人,1人,¥300,圆满完成
【品牌故事】原创文章编写任务,473人,1人,¥2300,圆满完成
,,,,
【其他】之前任务的修改,841人,1人,¥54,圆满完成
【其他】公司装修设计,1031人,1人,¥60,圆满完成
【其他】公司logo的设计,648人,1人,¥64,圆满完成
【其他】其他logo的设计,427人,1人,¥64,圆满完成
【其他】公司文案写作,605人,1人,¥66,圆满完成
【其他】文章排列编写,837人,1人,¥70,圆满完成
【其他】文章的撰写,888人,1人,¥75,圆满完成
【其他】其他公司logo的设计,436人,1人,¥80,圆满完成
【其他】感谢信,852人,1人,¥80,圆满完成
【其他】公司文案撰写,454人,1人,¥82,圆满完成
【其他】感谢信编写,758人,1人,¥62,圆满完成
【其他】网店LOGO的设计,523人,1人,¥93,圆满完成
【其他】3室1厅装修设计,612人,1人,¥94,圆满完成
【其他】给公司取名,416人,1人,¥97,圆满完成
【网店取名】给网站取名,829人,1人,¥100,圆满完成
【网店取名】网店的取名,818人,1人,¥100,圆满完成
【网店取名】网店装修设计,683人,1人,¥100,圆满完成
【网店取名】网店取名推广,666人,1人,¥129,圆满完成
【网店取名】淘宝网店起名,563人,1人,¥146,圆满完成
【网店取名】网店的名字征集,499人,1人,¥150,圆满完成
【网店取名】网店阿里旺旺取名,572人,1人,¥189,圆满完成
【网店取名】淘宝网店取名,617人,1人,¥166,圆满完成
【网店取名】培训技巧,687人,1人,¥199,圆满完成
【网店取名】网店取名,526人,1人,¥200,圆满完成
【网店取名】网店名字征集,644人,1人,¥200,圆满完成
【网店取名】淘宝网店取名,615人,1人,¥220,圆满完成
【网店取名】网店取名,374人,1人,¥225,圆满完成
【网店取名】淘宝网店取名,668人,1人,¥260,圆满完成
【网店取名】网站设计,386人,1人,¥292,圆满完成
【网店取名】网店取名,737人,1人,¥300,圆满完成
,,,,
【网店取名】服务设计,615人,1人,¥300,圆满完成
【网店取名】网店取名,1365人,1人,¥1060,圆满完成
【品牌故事】文章编写任务,416人,1人,¥50,圆满完成
【网店取名】网店取名,529人,1人,¥288,圆满完成
【网店取名】网店取名字,778人,1人,¥50,圆满完成
【编辑校对】Excel信息录入之232,2903人,1人,¥5500,圆满完成
【编辑校对】Excel信息录入之231,667人,1人,¥1250,圆满完成
【品牌故事】论文征稿，须原稿,399人,1人,¥2000,圆满完成
【品牌起名】连锁面馆品牌起名,452人,1人,¥350,圆满完成
【商业提案】软文写作,723人,1人,¥300,圆满完成
【专业代笔】修改演讲稿,434人,1人,¥90,圆满完成
【软文发布】秋季户外展宣传文章发布,193人,1人,¥1100,圆满完成
【软文发布】微信活动宣传文章发布,217人,1人,¥860,圆满完成
【专业代笔】写一篇简单的演讲稿,541人,1人,¥160,圆满完成
【软文发布】红木夏令营宣传文章发布,217人,1人,¥940,圆满完成
【百科/问答撰写】写评论，每日一篇,643人,1人,¥150,圆满完成
