标题,标题链接,查看数,参与数,需求价格,状态,任务类型,需求方,需求文本,发布时间,完成时间,任务编号,交易价格,工作周期,设计师地点,设计师,字段1_link,详情标题,字段1,字段1_link1,设计师类型,设计师等级,设计师信用,交易总次数,交易总金额,详情标题1,字段2,服务1,价格1,服务2,价格2,服务3,价格3,服务4,价格4,服务5,价格5,服务6,价格6,服务7,价格7,服务8,价格8,服务9,价格9,能力标签,交易价格1,需求价格备选,参与交稿,字段8_link,字段9_link,字段3,字段4,字段5,字段7,字段8,字段9,字段10,字段11,字段12,字段13,字段14,字段15,字段16,字段17,字段18,字段19,交易价格备选,设计师1,设计师2,设计师3,设计师4,设计师5,设计师6,设计师7,设计师8,设计师9,设计师10,字段6,需求者,赏金总额1,交易总�����额,年份
【包装设计】面粉的包装设计（首期款）,https://task.epwk.com/1114598/,561人,1人,¥1000,圆满完成,,k3447****73,"称呼:李先生地区:安徽省,阜阳市需求:面粉包装袋设计，做一个系列的。可以体现安徽文化元素特色，先做一个系列看看，要交简单大方不要复杂，后期还有其他产品做包装设计备注：总金额是2000元，工期5天，具体以双方沟通约定的细节为准",2025-03-13,2025.03.14,任务编号：1114598,1000.0,5天,河南省-郑州市,企大咖科技,https://shop.epwk.com/v0n1x4wwx57y/,企大咖科技,出售服务,https://shop.epwk.com/v0n1x4wwx57y/chushou/,企业,一品,79分,总 60 次中标，交易总金额,,企大咖科技,,PPT策划定制,"￥99
            /起",【企大咖】品牌策划/品牌理念/产品口号/产品卖点,"￥1999
            /起",【企大咖】VI视觉识别系统/VI基础/VI应用,"￥599
            /起",【企大咖】产品包装设计/食品包装设计/礼品包装设计,"￥399
            /起",,,,,,,,,,,包装设计,,,,,,【企大咖】画册设计/高端折页设计/PPT设计/H5设计,"￥399
            /起",【企大咖】电商设计/三维建模/详情页设计/合成,【企大咖】节日海报/朋友圈海报/创意营销海报/平面设计,"￥99
            /起",【企大咖】企业网站/小程序开发/H5开发/微信公众号开发,"￥999
            /起",【企大咖】朋友圈短视频拍摄制作,"￥399
            /起",【企大咖】企业宣传片/微电影/TVC广告片/产品宣传片,"￥1999
            /起",,,,,,,,,,,,,,,,,"￥199
            /起",,,￥18.4万,2025
【包装设计】腻子粉包装设计,https://task.epwk.com/1113805/,222人,2人,¥500,圆满完成,,蔡啦个菜,详见附件有,2025-03-10,2025.03.17,任务编号：1113805,500.0,4天,陕西省-西安市,鲸叹号●爆款产品包装设计,https://shop.epwk.com/7g5ykpwg9n0q/,鲸叹号●爆款产品包装设计,出售服务,https://shop.epwk.com/7g5ykpwg9n0q/chushou/,企业,一品,109分,总 197 次中标，交易总金额,,鲸叹号●爆款产品包装设计,,VI设计/品牌设计/视觉识别系统/标志应用设计,8000,文创品设计/文创品开发/文创品规划,"￥5000
            /件",品牌策划/文案策划/营销策划/活动策划/广告策划,"￥8000
            /件",吉祥物设计/IP人物设计/插画设计/品牌IP设计,"￥4000
            /件",,,,,,,,,,,包装设计,,,,,,包装设计/系列包装/产品规划,"￥2980
            /件",logo设计/标志设计/品牌设计/原创设计,爆款产品包装设计/卖点提炼/爆点策划,"￥5000
            /件",创意包装设计/原创设计/爆款产品,"￥3500
            /件",,,,,,,,,,,,,,,,,,,,,"￥1500
            /件",,,￥34.55万,2025
【包装设计】礼品袋的设计,https://task.epwk.com/1113139/,160人,1人,¥800,圆满完成,,k2290****83,"称呼:单先生地区:河北省,邢台市需求:做伴手礼的手提袋的包装设计，有很多产品，特产，熟食，粗粮，点心等做一款通用的手提袋，后期只需要改尺寸就可以，需要体现健康的元素，中国风，送礼用的喜气洋洋红红火火的感觉完成时间:尽快预算:具体详聊",2025-03-07,2025.03.27,任务编号：1113139,800.0,7天,山东省-淄博市,开勒创意设计,https://shop.epwk.com/j7n38jq7e5e1/,开勒创意设计,出售服务,https://shop.epwk.com/j7n38jq7e5e1/chushou/,企业,五品,64分,总 11 次中标，交易总金额,,开勒创意设计,,UI/UX设计,"￥1580
            /起",LOGO设计,"￥1280
            /起",VIS品牌全案设计,"￥15800
            /起",IP形象设计,"￥5800
            /起",,,,,,,,,,,包装设计,,,,,,产品画册设计,"￥1980
            /起",电商详情设计,APP界面设计,"￥1580
            /起",产品包装设计,"￥1280
            /起",,,,,,,,,,,,,,,,,,,,,"￥500
            /起",,,￥9765.00,2025
【包装设计】吸顶灯牛皮纸包装设计,https://task.epwk.com/1113021/,119人,1人,¥1500,圆满完成,,威创金品h4CpE,称呼:温女士地区:广东需求:有自己的品牌 ，吸顶灯，有提供原有的包装版面，现在想设计成，传统印刷印刷不了的，一个版面多种颜色，还有渐变，以及彩色图片。要求设计师了解纸箱印刷工艺的，具体按照沟通好设计,2025-03-07,2025.03.13,任务编号：1113021,1500.0,30天,广东省-深圳市-市辖区,楷峰文化,https://shop.epwk.com/j7n38qo0o5e1/,楷峰文化,出售服务,https://shop.epwk.com/j7n38qo0o5e1/chushou/,工作室,一品,92分,总 73 次中标，交易总金额,,楷峰文化,,产品外观设计 深圳公司,"￥8000
            /起",包装设计 深圳公司,"￥3500
            /起",创意商业摄影 深圳公司,"￥5000
            /起",,,,,,,,,,,,,包装设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,￥27.72万,2025
【包装设计】石斛的logo，包装设计等首付款,https://task.epwk.com/1112756/,30人,1人,¥900,圆满完成,,o5f6d607cb1281,需求:石斛的logo，包装设计等，具体详谈,2025-03-06,2025.03.06,任务编号：1112756,900.0,30天,广东省-深圳市,楷峰文化,https://shop.epwk.com/j7n38qo0o5e1/,楷峰文化,出售服务,https://shop.epwk.com/j7n38qo0o5e1/chushou/,工作室,一品,92分,总 73 次中标，交易总金额,,楷峰文化,,产品外观设计 深圳公司,"￥8000
            /起",包装设计 深圳公司,"￥3500
            /起",创意商业摄影 深圳公司,"￥5000
            /起",,,,,,,,,,,,,包装设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,￥27.72万,2025
【工业产品设计】宠物喂食器的工业设计首付款,https://task.epwk.com/1112552/,617人,1人,¥4000,圆满完成,,水上景色,需要有相关设计经验,2025-03-05,2025.03.05,任务编号：1112552,4000.0,7天,浙江省-杭州市,杭州薪和工业设计有限公司,https://shop.epwk.com/0z5o49qyqnjq/,杭州薪和工业设计有限公司,出售服务,https://shop.epwk.com/0z5o49qyqnjq/chushou/,企业,一品,70分,总 43 次中标，交易总金额,,杭州薪和工业设计有限公司,,家电用品设计,价格面议,工业设计,价格面议,外观设计,价格面议,机械设计,价格面议,,,,,,,,,,,工业产品设计,,,,,,产品设计,价格面议,3D建模,包装设计,价格面议,结构设计,价格面议,外观设计,价格面议,VI设计,价格面议,,,,,,,,,,,,,,,,,价格面议,,,￥17.54万,2025
【产品外观设计】一款平衡训练旋转椅外观设计（首期款）,https://task.epwk.com/1112029/,44人,1人,¥4080,圆满完成,,k4104****00,已经确定合作，按双方合同为准,2025-03-03,2025.03.04,任务编号：1112029,4080.0,8天,上海市-市辖区,上海奈十工业设计有限公司,https://shop.epwk.com/7g5ykw3pzn0q/,上海奈十工业设计有限公司,出售服务,https://shop.epwk.com/7g5ykw3pzn0q/chushou/,企业,五品,60分,,,上海奈十工业设计有限公司,,智能物料柜设计,价格面议,洗碗机产品设计,价格面议,泰昌筋膜枪设计,价格面议,新能源车随车充电器设计,价格面议,,,,,,,,,,,产品外观设计,,,,,,颈部按魔器设计,价格面议,小水壶设计，,泰昌眼部器设计,价格面议,全自动免疫组化染色机设计,价格面议,,,,,,,,,,,,,,,,,,,,,价格面议,,,,2025
【包装设计】茶饮料包装,https://task.epwk.com/1111987/,769人,1人,¥2000,圆满完成,,o5f6d607cb1281,需求:茶饮料包装，罐装300ml瓶装350ml，零糖零脂零卡，有机桑叶水，品牌：不负遇见，参考王老吉 ，必须有茶饮案例设计对接备注：已经确定合作，先做包装设计， 具体按照谈好设计,2025-03-03,2025.03.03,任务编号：1111987,2000.0,10天,河南省-郑州市,企大咖科技,https://shop.epwk.com/v0n1x4wwx57y/,企大咖科技,出售服务,https://shop.epwk.com/v0n1x4wwx57y/chushou/,企业,一品,79分,总 60 次中标，交易总金额,,企大咖科技,,PPT策划定制,"￥99
            /起",【企大咖】品牌策划/品牌理念/产品口号/产品卖点,"￥1999
            /起",【企大咖】VI视觉识别系统/VI基础/VI应用,"￥599
            /起",【企大咖】产品包装设计/食品包装设计/礼品包装设计,"￥399
            /起",,,,,,,,,,,包装设计,,,,,,【企大咖】画册设计/高端折页设计/PPT设计/H5设计,"￥399
            /起",【企大咖】电商设计/三维建模/详情页设计/合成,【企大咖】节日海报/朋友圈海报/创意营销海报/平面设计,"￥99
            /起",【企大咖】企业网站/小程序开发/H5开发/微信公众号开发,"￥999
            /起",【企大咖】朋友圈短视频拍摄制作,"￥399
            /起",【企大咖】企业宣传片/微电影/TVC广告片/产品宣传片,"￥1999
            /起",,,,,,,,,,,,,,,,,"￥199
            /起",,,￥18.4万,2025
【详情页设计】新能源充电桩详情页设计,https://task.epwk.com/1111969/,86人,1人,¥180,圆满完成,,lkx18****99689,需要做过新能源或者电器类科技感一点的详情页，提供产品素材、logo，需要设计3张主图以及一套详情。会提供竞品的，直接模仿就行。第一版交期时间是2天，然后第一版再改,2025-03-03,2025.03.06,任务编号：1111969,180.0,5天,湖南省-长沙市,金象设计,https://shop.epwk.com/89dvg1l64dl2/,金象设计,出售服务,https://shop.epwk.com/89dvg1l64dl2/chushou/,个人,七品,56分,总 4 次中标，交易总金额,,金象设计,,,,,,,,,,,,,,,,,,,,详情页设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,￥2921.00,2025
【包装设计】垃圾袋的包装设计,https://task.epwk.com/1111911/,1059人,1人,¥1000,圆满完成,,o5f6d607cb1281,需求:做垃圾袋儿的，需要设计产品外包装图和组图详情页。结合这个夏季，马上就快夏季春季了，设计一种就类似春季的清新点儿的图案。备注：已经确定合作，先做包装设计，在做电商的详情页和主图  拍摄          具体按照谈好设计,2025-03-03,2025.03.03,任务编号：1111911,1000.0,10天,河南省-郑州市,企大咖科技,https://shop.epwk.com/v0n1x4wwx57y/,企大咖科技,出售服务,https://shop.epwk.com/v0n1x4wwx57y/chushou/,企业,一品,79分,总 60 次中标，交易总金额,,企大咖科技,,PPT策划定制,"￥99
            /起",【企大咖】品牌策划/品牌理念/产品口号/产品卖点,"￥1999
            /起",【企大咖】VI视觉识别系统/VI基础/VI应用,"￥599
            /起",【企大咖】产品包装设计/食品包装设计/礼品包装设计,"￥399
            /起",,,,,,,,,,,包装设计,,,,,,【企大咖】画册设计/高端折页设计/PPT设计/H5设计,"￥399
            /起",【企大咖】电商设计/三维建模/详情页设计/合成,【企大咖】节日海报/朋友圈海报/创意营销海报/平面设计,"￥99
            /起",【企大咖】企业网站/小程序开发/H5开发/微信公众号开发,"￥999
            /起",【企大咖】朋友圈短视频拍摄制作,"￥399
            /起",【企大咖】企业宣传片/微电影/TVC广告片/产品宣传片,"￥1999
            /起",,,,,,,,,,,,,,,,,"￥199
            /起",,,￥18.4万,2025
【包装设计】外贸产品包装设计一期款,https://task.epwk.com/1111903/,433人,1人,¥7200,圆满完成,,o5f6d607cb1281,外贸产品包装设计 具体按照谈好设计,2025-03-03,2025.03.03,任务编号：1111903,7200.0,20天,广东省-深圳市,楷峰文化,https://shop.epwk.com/j7n38qo0o5e1/,楷峰文化,出售服务,https://shop.epwk.com/j7n38qo0o5e1/chushou/,工作室,一品,92分,总 73 次中标，交易总金额,,楷峰文化,,产品外观设计 深圳公司,"￥8000
            /起",包装设计 深圳公司,"￥3500
            /起",创意商业摄影 深圳公司,"￥5000
            /起",,,,,,,,,,,,,包装设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,￥27.72万,2025
【包装设计】牛肉酱包装设计一期款,https://task.epwk.com/1111902/,464人,1人,¥1500,圆满完成,,o5f6d607cb1281,牛肉酱包装设计，具体按照谈好设计,2025-03-03,2025.03.03,任务编号：1111902,1500.0,30天,广东省-深圳市,楷峰文化,https://shop.epwk.com/j7n38qo0o5e1/,楷峰文化,出售服务,https://shop.epwk.com/j7n38qo0o5e1/chushou/,工作室,一品,92分,总 73 次中标，交易总金额,,楷峰文化,,产品外观设计 深圳公司,"￥8000
            /起",包装设计 深圳公司,"￥3500
            /起",创意商业摄影 深圳公司,"￥5000
            /起",,,,,,,,,,,,,包装设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,￥27.72万,2025
【包装设计】产品包装设计一期款,https://task.epwk.com/1111901/,267人,1人,¥4320,圆满完成,,o5f6d607cb1281,火锅底料袋装设计，香菇酱，牛肉酱的标贴设计，具体按照谈好设计,2025-03-03,2025.03.03,任务编号：1111901,4320.0,20天,广东省-深圳市,楷峰文化,https://shop.epwk.com/j7n38qo0o5e1/,楷峰文化,出售服务,https://shop.epwk.com/j7n38qo0o5e1/chushou/,工作室,一品,92分,总 73 次中标，交易总金额,,楷峰文化,,产品外观设计 深圳公司,"￥8000
            /起",包装设计 深圳公司,"￥3500
            /起",创意商业摄影 深圳公司,"￥5000
            /起",,,,,,,,,,,,,包装设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,￥27.72万,2025
【详情页设计】电商详情页设计（已确定合作者）,https://task.epwk.com/1111415/,29人,1人,¥1500,圆满完成,,k8726****99,称呼：黄先生地区: 广州，服务商地域不限需求: 我们主营其实是汽车清洁美容产品，我想找一个美工长期合作的，就是负责制作电商相关的图片方面，例如：电商的主图、详情、等素材设计，旧的产品也会有一些图片修改 。我们其本每个平台都有店铺，但图片一般都是一样的 。服务商提供过往案例、报价预算: 看服务商报价时间：长期备注：微信是手机号,2025-02-28,2025.03.17,任务编号：1111415,1500.0,15天,广东省-深圳市,艺言设计,https://shop.epwk.com/m7d7w8pxr5q8/,艺言设计,出售服务,https://shop.epwk.com/m7d7w8pxr5q8/chushou/,工作室,一品,60分,总 38 次中标，交易总金额,,艺言设计,,视频剪辑制作/中视频创作,"￥1000
            /起",产品视频广告设计,"￥2500
            /起",MG动画/二维动画,"￥2500
            /起",三维动画设计制作/产品三维动画,"￥3000
            /起",,,,,,,,,,,详情页设计,,,,,,各种鸟瞰图设计制作,"￥1500
            /起",3D模型设计/各种产品模型制作,插画设计/出版物配图/卡通吉祥物,"￥800
            /起",卡通形象设计/表情设计/GIF动画,"￥600
            /起",电商设计/详情设计/店铺装修/主图设计,"￥500
            /起",海报设计/各种宣传海报设计,"￥500
            /起",,,,,,,,,,,,,,,,,"￥500
            /起",,,￥19.71万,2025
【漫画设计】需要漫画或游戏原画师合作（已谈好）,https://task.epwk.com/1111313/,37人,1人,¥500,圆满完成,,水上景色,需要漫画或游戏原画师合作（已谈好）,2025-02-28,2025.02.28,任务编号：1111313,500.0,3天,天津市-市辖区,天津博漫插画设计有限公司,https://shop.epwk.com/2j5xojk335xm/,天津博漫插画设计有限公司,出售服务,https://shop.epwk.com/2j5xojk335xm/chushou/,企业,二品,129分,总 56 次中标，交易总金额,,天津博漫插画设计有限公司,,CG插画&游戏原画,"￥1800
            /起",,,,,,,,,,,,,,,,,漫画设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,￥11.16万,2025
【详情页设计】详情页设计,https://task.epwk.com/1111178/,45人,1人,¥1400,圆满完成,,k1779****57,称呼:赵先生地区:北京需求: 泡脚药包，两款产品详情页设计+主图设计，具体按照沟通好的设计,2025-02-27,2025.03.11,任务编号：1111178,1400.0,5天,山东省-滨州市,开勒创意设计,https://shop.epwk.com/j7n38jq7e5e1/,开勒创意设计,出售服务,https://shop.epwk.com/j7n38jq7e5e1/chushou/,企业,五品,64分,总 11 次中标，交易总金额,,开勒创意设计,,UI/UX设计,"￥1580
            /起",LOGO设计,"￥1280
            /起",VIS品牌全案设计,"￥15800
            /起",IP形象设计,"￥5800
            /起",,,,,,,,,,,详情页设计,,,,,,产品画册设计,"￥1980
            /起",电商详情设计,APP界面设计,"￥1580
            /起",产品包装设计,"￥1280
            /起",,,,,,,,,,,,,,,,,,,,,"￥500
            /起",,,￥9765.00,2025
