标题,标题链接,查看数,参与数,价格,状态,当前网页URL,详情标题,字段1,字段2,字段3,原文件名,,,
【LOGO设计】LOGO设计修改,https://task.epwk.com/968860/,347人,1人,¥10,圆满完成,https://task.epwk.com/page97.html?m=6&o=7,LOGO设计修改,直接雇佣￥ 10,￥ 10,任务编号：968860,89-157.csv,,,
【海报设计】单页设计,https://task.epwk.com/968889/,506人,1人,¥100,圆满完成,https://task.epwk.com/page97.html?m=6&o=7,单页设计,直接雇佣￥ 100,￥ 100,任务编号：968889,89-157.csv,,,
【脚本开发】自动邀请,https://task.epwk.com/968904/,984人,1人,"¥1,000",圆满完成,https://task.epwk.com/page97.html?m=6&o=7,自动邀请,直接雇佣￥ 1000,￥ 1000,任务编号：968904,89-157.csv,,,
【其他软件开发】wb123会员APP新增功能第一期30%,https://task.epwk.com/968922/,188人,1人,"¥7,500",圆满完成,https://task.epwk.com/page97.html?m=6&o=7,wb123会员APP新增功能第一期30%,直接雇佣￥ 7500,￥ 7500,任务编号：968922,89-157.csv,,,
【包装设计】封套设计,https://task.epwk.com/968923/,445人,1人,"¥1,500",圆满完成,https://task.epwk.com/page97.html?m=6&o=7,封套设计,直接雇佣￥ 1500,￥ 1500,任务编号：968923,89-157.csv,,,
【APP开发】仿照目标app做APP,https://task.epwk.com/968937/,389人,1人,"¥6,500",圆满完成,https://task.epwk.com/page97.html?m=6&o=7,仿照目标app做APP,直接雇佣￥ 6500,￥ 6500,任务编号：968937,89-157.csv,,,
【APP开发】旅游app,https://task.epwk.com/968967/,197人,1人,"¥4,900",圆满完成,https://task.epwk.com/page97.html?m=6&o=7,旅游app,直接雇佣￥ 4900,￥ 4900,任务编号：968967,89-157.csv,,,
【小程序开发】小程序开发,https://task.epwk.com/968977/,199人,1人,"¥5,100",圆满完成,https://task.epwk.com/page97.html?m=6&o=7,小程序开发,直接雇佣￥ 5100,￥ 5100,任务编号：968977,89-157.csv,,,
【小程序开发】小程序开发,https://task.epwk.com/968980/,171人,1人,"¥15,000",圆满完成,https://task.epwk.com/page97.html?m=6&o=7,小程序开发,直接雇佣￥ 15000,￥ 15000,任务编号：968980,89-157.csv,,,
【海报设计】海报,https://task.epwk.com/968988/,554人,1人,"¥1,000",圆满完成,https://task.epwk.com/page97.html?m=6&o=7,海报,直接雇佣￥ 1000,￥ 1000,任务编号：968988,89-157.csv,,,
【标签设计】设计二款贴标,https://task.epwk.com/969001/,340人,1人,¥300,圆满完成,https://task.epwk.com/page97.html?m=6&o=7,设计二款贴标,直接雇佣￥ 300,￥ 300,任务编号：969001,89-157.csv,,,
【门户网站】气象局门户网站改版,https://task.epwk.com/969022/,577人,1人,"¥24,434",圆满完成,https://task.epwk.com/page97.html?m=6&o=7,气象局门户网站改版,直接雇佣￥ 24434,￥ 24434,任务编号：969022,89-157.csv,,,
【物业管理软件】物业管理软件开发,https://task.epwk.com/969053/,1116人,1人,"¥24,000",圆满完成,https://task.epwk.com/page97.html?m=6&o=7,物业管理软件开发,直接雇佣￥ 24000,￥ 24000,任务编号：969053,89-157.csv,,,
【H5开发】线上行为实验平台问卷项目功能开发（阶段二）,https://task.epwk.com/969068/,454人,1人,"¥10,000",圆满完成,https://task.epwk.com/page97.html?m=6&o=7,线上行为实验平台问卷项目功能开发（阶段二）,直接雇佣￥ 10000,￥ 10000,任务编号：969068,89-157.csv,,,
【H5开发】线上行为实验平台（阶段4.2）,https://task.epwk.com/969069/,492人,1人,"¥10,000",圆满完成,https://task.epwk.com/page97.html?m=6&o=7,线上行为实验平台（阶段4.2）,直接雇佣￥ 10000,￥ 10000,任务编号：969069,89-157.csv,,,
【H5开发】软件开发,https://task.epwk.com/969101/,781人,1人,"¥21,500",圆满完成,https://task.epwk.com/page97.html?m=6&o=7,软件开发,直接雇佣￥ 21500,￥ 21500,任务编号：969101,89-157.csv,,,
【详情页设计】洗脸巾包装,https://task.epwk.com/969160/,564人,1人,"¥1,200",圆满完成,https://task.epwk.com/page97.html?m=6&o=7,洗脸巾包装,直接雇佣￥ 1200,￥ 1200,任务编号：969160,89-157.csv,,,
【定制开发】商城网站开发,https://task.epwk.com/969188/,494人,1人,"¥13,900",圆满完成,https://task.epwk.com/page97.html?m=6&o=7,商城网站开发,直接雇佣￥ 13900,￥ 13900,任务编号：969188,89-157.csv,,,
【插画设计】对照原图画手绘稿,https://task.epwk.com/969224/,564人,1人,¥610,圆满完成,https://task.epwk.com/page97.html?m=6&o=7,对照原图画手绘稿,直接雇佣￥ 610,￥ 610,任务编号：969224,89-157.csv,,,
【海报设计】平面包月,https://task.epwk.com/969225/,750人,1人,"¥1,200",圆满完成,https://task.epwk.com/page97.html?m=6&o=7,平面包月,直接雇佣￥ 1200,￥ 1200,任务编号：969225,89-157.csv,,,
【其他内容创作】撰写PPT,https://task.epwk.com/969427/,392人,1人,"¥1,500",圆满完成,https://task.epwk.com/page96.html?m=6&o=7,撰写PPT,直接雇佣￥ 1500,￥ 1500,任务编号：969427,89-157.csv,,,
【剪辑服务】水果店LOGO设计➕门牌设计,https://task.epwk.com/969470/,875人,1人,¥600,圆满完成,https://task.epwk.com/page96.html?m=6&o=7,水果店LOGO设计➕门牌设计,直接雇佣￥ 600,￥ 600,任务编号：969470,89-157.csv,,,
【商城建设】OA系统软件开发四期,https://task.epwk.com/969515/,554人,1人,"¥35,000",圆满完成,https://task.epwk.com/page96.html?m=6&o=7,OA系统软件开发四期,直接雇佣￥ 35000,￥ 35000,任务编号：969515,89-157.csv,,,
【LOGO设计】LOGO设计,https://task.epwk.com/969530/,268人,1人,"¥1,100",圆满完成,https://task.epwk.com/page96.html?m=6&o=7,LOGO设计,直接雇佣￥ 1100,￥ 1100,任务编号：969530,89-157.csv,,,
【LOGO设计】LOGO设计,https://task.epwk.com/969531/,161人,1人,"¥1,100",圆满完成,https://task.epwk.com/page96.html?m=6&o=7,LOGO设计,直接雇佣￥ 1100,￥ 1100,任务编号：969531,89-157.csv,,,
【VI设计】VIS设计,https://task.epwk.com/969532/,257人,1人,"¥1,800",圆满完成,https://task.epwk.com/page96.html?m=6&o=7,VIS设计,直接雇佣￥ 1800,￥ 1800,任务编号：969532,89-157.csv,,,
【包装设计】包装设计,https://task.epwk.com/969533/,154人,1人,"¥1,200",圆满完成,https://task.epwk.com/page96.html?m=6&o=7,包装设计,直接雇佣￥ 1200,￥ 1200,任务编号：969533,89-157.csv,,,
【PPT设计】PPT设计,https://task.epwk.com/969534/,395人,1人,"¥2,000",圆满完成,https://task.epwk.com/page96.html?m=6&o=7,PPT设计,直接雇佣￥ 2000,￥ 2000,任务编号：969534,89-157.csv,,,
【宣传册设计】画册宣传册设计,https://task.epwk.com/969535/,395人,1人,"¥1,200",圆满完成,https://task.epwk.com/page96.html?m=6&o=7,画册宣传册设计,直接雇佣￥ 1200,￥ 1200,任务编号：969535,89-157.csv,,,
【详情页设计】电商详情页设计,https://task.epwk.com/969536/,282人,1人,"¥1,300",圆满完成,https://task.epwk.com/page96.html?m=6&o=7,电商详情页设计,直接雇佣￥ 1300,￥ 1300,任务编号：969536,89-157.csv,,,
【门户网站】气象预警中心网站,https://task.epwk.com/969614/,357人,1人,"¥24,028",圆满完成,https://task.epwk.com/page96.html?m=6&o=7,气象预警中心网站,直接雇佣￥ 24028,￥ 24028,任务编号：969614,89-157.csv,,,
【其他软件开发】wb128电商产品经理外包-王建（第一期）1/3.,https://task.epwk.com/969793/,194人,1人,"¥5,000",圆满完成,https://task.epwk.com/page96.html?m=6&o=7,wb128电商产品经理外包-王建（第一期）1/3.,直接雇佣￥ 5000,￥ 5000,任务编号：969793,89-157.csv,,,
【其他软件开发】分销管理软件开发二期,https://task.epwk.com/969805/,175人,1人,"¥14,997",圆满完成,https://task.epwk.com/page96.html?m=6&o=7,分销管理软件开发二期,直接雇佣￥ 14997,￥ 14997,任务编号：969805,89-157.csv,,,
【其他软件开发】wb210直播模块开发外包第二期30%,https://task.epwk.com/969818/,423人,1人,"¥15,000",圆满完成,https://task.epwk.com/page96.html?m=6&o=7,wb210直播模块开发外包第二期30%,直接雇佣￥ 15000,￥ 15000,任务编号：969818,89-157.csv,,,
【其他软件开发】flutter外包半个月第一期1/2,https://task.epwk.com/969821/,306人,1人,"¥24,000",圆满完成,https://task.epwk.com/page96.html?m=6&o=7,flutter外包半个月第一期1/2,直接雇佣￥ 24000,￥ 24000,任务编号：969821,89-157.csv,,,
【其他软件开发】价格监控软件开发,https://task.epwk.com/969833/,189人,1人,"¥2,500",圆满完成,https://task.epwk.com/page96.html?m=6&o=7,价格监控软件开发,直接雇佣￥ 2500,￥ 2500,任务编号：969833,89-157.csv,,,
【小程序开发】微信商城小程序,https://task.epwk.com/969856/,373人,1人,"¥1,000",圆满完成,https://task.epwk.com/page96.html?m=6&o=7,微信商城小程序,直接雇佣￥ 1000,￥ 1000,任务编号：969856,89-157.csv,,,
【商城建设】OA系统软件开发尾款,https://task.epwk.com/969945/,477人,1人,"¥22,520",圆满完成,https://task.epwk.com/page96.html?m=6&o=7,OA系统软件开发尾款,直接雇佣￥ 22520,￥ 22520,任务编号：969945,89-157.csv,,,
【APP界面设计】app推广页面设计,https://task.epwk.com/969957/,1592人,1人,¥330,圆满完成,https://task.epwk.com/page96.html?m=6&o=7,app推广页面设计,直接雇佣￥ 330,￥ 330,任务编号：969957,89-157.csv,,,
【LOGO设计】LOGO设计,https://task.epwk.com/969984/,136人,1人,"¥1,100",圆满完成,https://task.epwk.com/page96.html?m=6&o=7,LOGO设计,直接雇佣￥ 1100,￥ 1100,任务编号：969984,89-157.csv,,,
【LOGO设计】LOGO设计,https://task.epwk.com/969985/,148人,1人,"¥1,100",圆满完成,https://task.epwk.com/page96.html?m=6&o=7,LOGO设计,直接雇佣￥ 1100,￥ 1100,任务编号：969985,89-157.csv,,,
【包装设计】包装设计,https://task.epwk.com/969986/,240人,1人,"¥1,200",圆满完成,https://task.epwk.com/page96.html?m=6&o=7,包装设计,直接雇佣￥ 1200,￥ 1200,任务编号：969986,89-157.csv,,,
【VI设计】VIS设计,https://task.epwk.com/969987/,250人,1人,"¥1,800",圆满完成,https://task.epwk.com/page96.html?m=6&o=7,VIS设计,直接雇佣￥ 1800,￥ 1800,任务编号：969987,89-157.csv,,,
【PPT设计】PPT设计,https://task.epwk.com/969988/,479人,1人,"¥1,200",圆满完成,https://task.epwk.com/page96.html?m=6&o=7,PPT设计,直接雇佣￥ 1200,￥ 1200,任务编号：969988,89-157.csv,,,
【详情页设计】电商详情页设计,https://task.epwk.com/969989/,401人,1人,"¥1,300",圆满完成,https://task.epwk.com/page96.html?m=6&o=7,电商详情页设计,直接雇佣￥ 1300,￥ 1300,任务编号：969989,89-157.csv,,,
【宣传册设计】画册宣传册设计,https://task.epwk.com/969990/,471人,1人,"¥1,200",圆满完成,https://task.epwk.com/page96.html?m=6&o=7,画册宣传册设计,直接雇佣￥ 1200,￥ 1200,任务编号：969990,89-157.csv,,,
【其他软件开发】推荐内容推送,https://task.epwk.com/970024/,180人,1人,"¥1,500",圆满完成,https://task.epwk.com/page96.html?m=6&o=7,推荐内容推送,直接雇佣￥ 1500,￥ 1500,任务编号：970024,89-157.csv,,,
【企业官网】企业官网模版开发，根据需求定制，需自行提供模版,https://task.epwk.com/970044/,341人,1人,"¥2,000",圆满完成,https://task.epwk.com/page96.html?m=6&o=7,企业官网模版开发，根据需求定制，需自行提供模版,直接雇佣￥ 2000,￥ 2000,任务编号：970044,89-157.csv,,,
【微信推广】新媒体内容运营,https://task.epwk.com/970046/,423人,1人,"¥5,000",圆满完成,https://task.epwk.com/page96.html?m=6&o=7,新媒体内容运营,直接雇佣￥ 5000,￥ 5000,任务编号：970046,89-157.csv,,,
【海报设计】平面美工海报制作及图片编辑,https://task.epwk.com/970048/,371人,1人,"¥3,000",圆满完成,https://task.epwk.com/page96.html?m=6&o=7,平面美工海报制作及图片编辑,直接雇佣￥ 3000,￥ 3000,任务编号：970048,89-157.csv,,,
【小程序开发】本地生活服务相亲交友小程序公众号开发,https://task.epwk.com/970052/,486人,1人,"¥10,000",圆满完成,https://task.epwk.com/page95.html?m=6&o=7,本地生活服务相亲交友小程序公众号开发,直接雇佣￥ 10000,￥ 10000,任务编号：970052,89-157.csv,,,
【其他软件开发】wb110软件开发物流B2B55接口外包第三期（30%）,https://task.epwk.com/970073/,417人,1人,"¥10,800",圆满完成,https://task.epwk.com/page95.html?m=6&o=7,wb110软件开发物流B2B55接口外包第三期（30%）,直接雇佣￥ 10800,￥ 10800,任务编号：970073,89-157.csv,,,
【H5开发】H5页面制作,https://task.epwk.com/970080/,731人,1人,¥500,圆满完成,https://task.epwk.com/page95.html?m=6&o=7,H5页面制作,直接雇佣￥ 500,￥ 500,任务编号：970080,89-157.csv,,,
【小程序开发】微信小程序开发,https://task.epwk.com/970088/,329人,1人,"¥16,000",圆满完成,https://task.epwk.com/page95.html?m=6&o=7,微信小程序开发,直接雇佣￥ 16000,￥ 16000,任务编号：970088,89-157.csv,,,
【LOGO设计】LOGO设计,https://task.epwk.com/970186/,174人,1人,"¥1,100",圆满完成,https://task.epwk.com/page95.html?m=6&o=7,LOGO设计,直接雇佣￥ 1100,￥ 1100,任务编号：970186,89-157.csv,,,
【LOGO设计】LOGO设计,https://task.epwk.com/970187/,368人,1人,"¥1,100",圆满完成,https://task.epwk.com/page95.html?m=6&o=7,LOGO设计,直接雇佣￥ 1100,￥ 1100,任务编号：970187,89-157.csv,,,
【包装设计】包装设计,https://task.epwk.com/970188/,275人,1人,"¥1,200",圆满完成,https://task.epwk.com/page95.html?m=6&o=7,包装设计,直接雇佣￥ 1200,￥ 1200,任务编号：970188,89-157.csv,,,
【宣传册设计】画册宣传册设计,https://task.epwk.com/970190/,525人,1人,"¥1,200",圆满完成,https://task.epwk.com/page95.html?m=6&o=7,画册宣传册设计,直接雇佣￥ 1200,￥ 1200,任务编号：970190,89-157.csv,,,
【LOGO设计】娱娱周公子（YU MR. ZHOU）第二版修改设计,https://task.epwk.com/970200/,302人,1人,¥500,圆满完成,https://task.epwk.com/page95.html?m=6&o=7,娱娱周公子（YU MR. ZHOU）第二版修改设计,直接雇佣￥ 500,￥ 500,任务编号：970200,89-157.csv,,,
【小程序开发】社区购小程序,https://task.epwk.com/970254/,415人,1人,"¥13,000",圆满完成,https://task.epwk.com/page95.html?m=6&o=7,社区购小程序,直接雇佣￥ 13000,￥ 13000,任务编号：970254,89-157.csv,,,
【其他定制】需要画一套展厅CAD施工图（第一期，20张立面）,https://task.epwk.com/970276/,563人,1人,"¥1,000",圆满完成,https://task.epwk.com/page95.html?m=6&o=7,需要画一套展厅CAD施工图（第一期，20张立面）,直接雇佣￥ 1000,￥ 1000,任务编号：970276,89-157.csv,,,
【其他软件开发】WB111支付&POS项目维护 第二期 2/12,https://task.epwk.com/970295/,211人,1人,"¥5,000",圆满完成,https://task.epwk.com/page95.html?m=6&o=7,WB111支付&POS项目维护 第二期 2/12,直接雇佣￥ 5000,￥ 5000,任务编号：970295,89-157.csv,,,
【交互设计】展馆平面布局图设计,https://task.epwk.com/970375/,593人,1人,"¥1,000",圆满完成,https://task.epwk.com/page95.html?m=6&o=7,展馆平面布局图设计,直接雇佣￥ 1000,￥ 1000,任务编号：970375,89-157.csv,,,
【排版设计】期刊排版设计,https://task.epwk.com/970386/,264人,1人,"¥4,800",圆满完成,https://task.epwk.com/page95.html?m=6&o=7,期刊排版设计,直接雇佣￥ 4800,￥ 4800,任务编号：970386,89-157.csv,,,
【其他软件开发】wb215我们需要人员外包,https://task.epwk.com/970439/,258人,1人,"¥5,600",圆满完成,https://task.epwk.com/page95.html?m=6&o=7,wb215我们需要人员外包,直接雇佣￥ 5600,￥ 5600,任务编号：970439,89-157.csv,,,
【APP开发】家居应用app,https://task.epwk.com/970440/,255人,1人,"¥46,000",圆满完成,https://task.epwk.com/page95.html?m=6&o=7,家居应用app,直接雇佣￥ 46000,￥ 46000,任务编号：970440,89-157.csv,,,
【其他管理软件】订单管理系统,https://task.epwk.com/970441/,1095人,1人,"¥32,000",圆满完成,https://task.epwk.com/page95.html?m=6&o=7,订单管理系统,直接雇佣￥ 32000,￥ 32000,任务编号：970441,89-157.csv,,,
【企业官网】物业管理系统定制,https://task.epwk.com/970445/,396人,1人,"¥24,000",圆满完成,https://task.epwk.com/page95.html?m=6&o=7,物业管理系统定制,直接雇佣￥ 24000,￥ 24000,任务编号：970445,89-157.csv,,,
【其他软件开发】wb131测试人员外包第一期1/3,https://task.epwk.com/970478/,240人,1人,"¥3,000",圆满完成,https://task.epwk.com/page95.html?m=6&o=7,wb131测试人员外包第一期1/3,直接雇佣￥ 3000,￥ 3000,任务编号：970478,89-157.csv,,,
【微信开发】公众号,https://task.epwk.com/970498/,468人,1人,"¥1,200",圆满完成,https://task.epwk.com/page95.html?m=6&o=7,公众号,直接雇佣￥ 1200,￥ 1200,任务编号：970498,89-157.csv,,,
【LOGO设计】工业自动化LOGO设计,https://task.epwk.com/970591/,351人,1人,"¥4,998",圆满完成,https://task.epwk.com/page95.html?m=6&o=7,工业自动化LOGO设计,直接雇佣￥ 4998,￥ 4998,任务编号：970591,89-157.csv,,,
【其他软件开发】vs2010webBrowser实现登陆网站和采集数据,https://task.epwk.com/970609/,397人,1人,¥800,圆满完成,https://task.epwk.com/page95.html?m=6&o=7,vs2010webBrowser实现登陆网站和采集数据,直接雇佣￥ 800,￥ 800,任务编号：970609,89-157.csv,,,
